,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
11219,JE424658,10/25/2021 07:45:00 PM,009XX W FOSTER AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,2024,48,06,1169038,1934729,41.976416368,-87.653750246,"(41.976416368, -87.653750246)",77
11220,JE422643,10/25/2021 01:10:00 PM,0000X W MADISON ST,0860,THEFT,RETAIL THEFT,MEDICAL / DENTAL OFFICE,N,N,112,42,06,1176222,1900384,41.882013096,-87.628370441,"(41.882013096, -87.628370441)",32
11221,JE422385,10/25/2021 12:00:00 PM,013XX S SAWYER AVE,0810,THEFT,OVER $500,APARTMENT,N,Y,1022,24,06,1154907,1893657,41.864007298000004,-87.706819251,"(41.864007298, -87.706819251)",29
11222,JE421541,10/25/2021 09:09:00 AM,021XX W ARTHUR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2412,50,08B,1160649,1943126,41.999636529,-87.68436599299999,"(41.999636529, -87.684365993)",2
11223,JE422785,10/25/2021 03:08:00 PM,080XX S LOOMIS BLVD,0810,THEFT,OVER $500,RESIDENCE,N,N,612,21,06,1168394,1851472,41.747966243,-87.658524987,"(41.747966243, -87.658524987)",71
11224,JE433976,11/04/2021 02:30:00 PM,077XX S KEDZIE AVE,0460,BATTERY,SIMPLE,STREET,N,N,835,18,08B,1156384,1853214,41.752996613,-87.702486995,"(41.752996613, -87.702486995)",70
11225,JE421336,10/25/2021 02:22:00 AM,0000X S FRANKLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,122,42,14,1174333,1900280,41.881770084,-87.635309866,"(41.881770084, -87.635309866)",32
11226,JE421685,10/25/2021 07:30:00 AM,050XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,1533,29,08A,1143155,1894235,41.865820647,-87.749946406,"(41.865820647, -87.749946406)",25
11227,JE425283,10/25/2021 12:00:00 PM,080XX S PAULINA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,611,21,07,1166409,1851405,41.747824875,-87.665800582,"(41.747824875, -87.665800582)",71
11228,JE422401,10/25/2021 07:30:00 PM,009XX W FOSTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,2024,48,08B,1169038,1934729,41.976416368,-87.653750246,"(41.976416368, -87.653750246)",77
11229,JE422173,10/25/2021 04:18:00 PM,048XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,2522,31,06,1143780,1915524,41.924228430999996,-87.747117979,"(41.924228431, -87.747117979)",19
11230,JE422455,10/25/2021 08:52:00 PM,029XX W CONGRESS PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1135,27,14,1156761,1897521,41.874573183,-87.699908597,"(41.874573183, -87.699908597)",27
11231,JE433544,11/04/2021 05:29:00 AM,064XX N RIDGE BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,NURSING / RETIREMENT HOME,N,N,2412,50,14,1162579,1942878,41.998915651,-87.67727301,"(41.998915651, -87.67727301)",1
11232,JE377805,09/17/2021 09:50:00 PM,010XX W 87TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,613,21,04A,1170685,1847122,41.735979638,-87.650256557,"(41.735979638, -87.650256557)",71
11233,JE376628,09/17/2021 03:40:00 AM,026XX S MILLARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1032,22,08B,1152462,1886281,41.843815291,-87.715989472,"(41.843815291, -87.715989472)",30
11234,JE383425,09/06/2021 04:00:00 PM,005XX W 123RD ST,0810,THEFT,OVER $500,RESIDENCE,N,N,523,34,06,1174710,1823327,41.670594054,-87.636216123,"(41.670594054, -87.636216123)",53
11235,JE421638,10/25/2021 10:15:00 AM,072XX S CARPENTER ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,N,733,6,04A,1170564,1856874,41.76274306,-87.650416285,"(41.76274306, -87.650416285)",68
11236,JE422515,10/25/2021 10:30:00 PM,046XX W MAYPOLE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,1113,28,03,1145737,1901064,41.884511709,-87.740294395,"(41.884511709, -87.740294395)",26
11237,JE421552,10/25/2021 08:50:00 AM,027XX W FOSTER AVE,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,N,N,2031,40,08A,1157125,1934423,41.975827666,-87.697567585,"(41.975827666, -87.697567585)",4
11238,JE422291,10/25/2021 07:45:00 AM,006XX E 71ST ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,N,323,6,04B,1181918,1858088,41.765819506999996,-87.60876486299999,"(41.765819507, -87.608764863)",69
11239,JE422183,10/25/2021 04:17:00 PM,027XX W DEVON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,Y,N,2413,50,06,1157069,1942355,41.997594575,-87.69755698799999,"(41.997594575, -87.697556988)",2
11240,JE422188,10/25/2021 02:50:00 PM,062XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,COMMERCIAL / BUSINESS OFFICE,N,N,823,23,03,1150780,1862731,41.779223749,-87.722776142,"(41.779223749, -87.722776142)",65
11241,JE422024,10/25/2021 02:30:00 PM,019XX S LOUIE PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,Y,Y,914,25,08B,1175305,1890846,41.855860824000004,-87.632023754,"(41.855860824, -87.632023754)",34
11242,JE421918,10/25/2021 01:11:00 PM,035XX N NORA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,1632,38,06,1128792,1922662,41.944083933,-87.802028541,"(41.944083933, -87.802028541)",17
11243,JE421405,10/25/2021 07:15:00 AM,026XX W JARLATH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2411,50,14,1157546,1947998,42.013069435,-87.69564766200001,"(42.013069435, -87.695647662)",2
11244,JE422228,10/25/2021 04:15:00 PM,045XX W 55TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,815,23,06,1146860,1867753,41.793080408,-87.737019782,"(41.793080408, -87.737019782)",62
11245,JE421342,10/25/2021 02:05:00 AM,001XX W 103RD PL,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,N,Y,512,34,04A,1177155,1836325,41.706207875,-87.62687751600001,"(41.706207875, -87.626877516)",49
11246,JE422259,10/25/2021 02:00:00 PM,011XX S CANAL ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,N,N,124,25,06,1173303,1895451,41.868541914,-87.639235361,"(41.868541914, -87.639235361)",28
11247,JE421610,10/25/2021 08:30:00 AM,023XX E 75TH ST,0560,ASSAULT,SIMPLE,DAY CARE CENTER,N,N,334,7,08A,1193266,1855693,41.758977596,-87.56724949299999,"(41.758977596, -87.567249493)",43
11248,JE422505,10/25/2021 09:30:00 PM,062XX W WABANSIA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ALLEY,Y,N,2513,29,11,1134611,1910647,41.911012421,-87.780924626,"(41.911012421, -87.780924626)",25
11249,JE421531,10/25/2021 07:08:00 AM,016XX E 50TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,Y,Y,222,5,14,1188339,1872195,41.804379361,-87.584779905,"(41.804379361, -87.584779905)",39
11250,JE316182,07/26/2021 02:30:00 AM,017XX W 97th St,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,2213,19,06,1166249,1840480,41.717848439,-87.66669693799999,"(41.717848439, -87.666696938)",72
11251,JE434250,11/04/2021 07:45:00 PM,047XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,223,4,14,1182386,1873939,41.809305232,-87.606558389,"(41.809305232, -87.606558389)",39
11252,JE421714,10/25/2021 10:00:00 AM,031XX W LEXINGTON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,N,Y,1134,24,06,1155575,1896532,41.871883199,-87.70428970100001,"(41.871883199, -87.704289701)",27
11253,JE422304,10/25/2021 06:05:00 PM,007XX N PAULINA ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,1215,1,03,1164928,1905205,41.895489384,-87.669704785,"(41.895489384, -87.669704785)",24
11254,JE424246,10/25/2021 09:00:00 AM,039XX W WILCOX ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,SCHOOL - PUBLIC BUILDING,N,N,1122,28,17,1150127,1899045,41.878886971,-87.724226209,"(41.878886971, -87.724226209)",26
11255,JE421664,10/25/2021 10:30:00 AM,075XX S ESSEX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,421,7,08B,1194175,1855362,41.758047045,-87.56392897200001,"(41.758047045, -87.563928972)",43
11256,JE422394,10/25/2021 08:00:00 AM,016XX N MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,2531,29,08B,1136842,1910308,41.910042443,-87.772736709,"(41.910042443, -87.772736709)",25
11257,JE422919,10/25/2021 01:50:00 PM,039XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,N,N,2523,30,06,1149480,1918324,41.931803039,-87.726100784,"(41.931803039, -87.726100784)",21
11258,JE421592,10/25/2021 08:00:00 AM,013XX S BLUE ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1232,25,07,1168775,1893766,41.864017403000005,-87.65590735,"(41.864017403, -87.65590735)",28
11259,JE434392,11/04/2021 11:30:00 PM,069XX S PAXTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,331,5,08B,1192076,1859405,41.769192612,-87.57149020899999,"(41.769192612, -87.571490209)",43
11260,JE433624,11/04/2021 03:11:00 AM,011XX W THORNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,N,N,2433,48,14,1167634,1939685,41.990046208,-87.658769765,"(41.990046208, -87.658769765)",77
11261,JE422134,10/25/2021 03:00:00 PM,068XX S PARNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,722,6,08B,1173750,1859564,41.770054735,-87.638659484,"(41.770054735, -87.638659484)",68
11262,JE421673,10/25/2021 08:00:00 AM,066XX S STEWART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,N,Y,722,6,14,1174774,1860732,41.773237101999996,-87.634871178,"(41.773237102, -87.634871178)",68
11263,JE421330,10/25/2021 01:14:00 AM,043XX S BERKELEY AVE,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,Y,N,222,4,08A,1183984,1876413,41.816056837,-87.600619919,"(41.816056837, -87.600619919)",39
11264,JE422497,10/25/2021 10:15:00 PM,034XX W LAKE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,N,Y,1123,28,04A,1153318,1901191,41.884713074000004,-87.712452377,"(41.884713074, -87.712452377)",27
11265,JE423004,10/25/2021 11:45:00 PM,118XX S Avenue O,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,433,10,06,1200937,1827157,41.680481664,-87.540099953,"(41.680481664, -87.540099953)",55
11266,JE421391,10/25/2021 03:30:00 AM,093XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,633,9,08B,1179564,1843128,41.724821624,-87.617848925,"(41.724821624, -87.617848925)",49
11267,JE422141,10/25/2021 03:31:00 PM,078XX S SOUTH SHORE DR,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,Y,Y,421,7,04A,1198248,1853536,41.752935445,-87.54906319999999,"(41.752935445, -87.5490632)",46
11268,JE421606,10/25/2021 09:55:00 AM,049XX W VAN BUREN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1533,29,11,1143648,1897561,41.874938406,-87.74805329700001,"(41.874938406, -87.748053297)",25
11269,JE433240,11/04/2021 12:20:00 AM,023XX N KEYSTONE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,2525,35,06,1148998,1915148,41.923097164,-87.72795447700001,"(41.923097164, -87.727954477)",20
11270,JE421288,10/25/2021 12:06:00 AM,052XX W 63RD PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,Y,813,13,05,1142593,1862006,41.777389817,-87.752808966,"(41.777389817, -87.752808966)",64
11271,JF144483,02/10/2022 07:30:00 PM,027XX S HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1031,22,14,1151483,1885490,41.841663942,-87.71960298,"(41.841663942, -87.71960298)",30
11272,JE422087,10/25/2021 09:00:00 AM,008XX W CORNELIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1924,44,14,1169867,1923450,41.945448344,-87.651031962,"(41.945448344, -87.651031962)",6
11273,JE439301,09/07/2021 12:01:00 AM,015XX W CORNELIA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,1922,44,11,1165268,1923316,41.945179854,-87.66793993200001,"(41.945179854, -87.667939932)",6
11274,JE421916,10/25/2021 01:30:00 PM,057XX N SHERIDAN RD,0890,THEFT,FROM BUILDING,APARTMENT,N,N,2022,48,06,1168591,1938407,41.98651861,-87.65528697,"(41.98651861, -87.65528697)",77
11275,JE404269,10/09/2021 07:45:00 PM,016XX W 79TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,Y,N,611,21,04B,1166922,1852328,41.75034678,-87.663894471,"(41.75034678, -87.663894471)",71
11276,JE422334,10/25/2021 06:30:00 PM,019XX W MELROSE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1922,32,14,1162767,1921591,41.940499265999996,-87.677181158,"(41.940499266, -87.677181158)",5
11277,JE422441,10/25/2021 09:02:00 PM,012XX W 73RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,734,17,14,1169121,1856039,41.760483025999996,-87.65572922,"(41.760483026, -87.65572922)",67
11278,JF119557,01/21/2022 08:30:00 AM,003XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,1831,42,06,1174001,1905669,41.896565216999996,-87.63636822299999,"(41.896565217, -87.636368223)",8
11279,JE422038,10/25/2021 11:45:00 AM,002XX N GREEN ST,0890,THEFT,FROM BUILDING,HOTEL / MOTEL,N,N,1214,27,06,1170688,1901767,41.885931086,-87.648650553,"(41.885931086, -87.648650553)",28
11280,JE422404,10/25/2021 03:47:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,N,N,112,42,06,1176364,1900524,41.882394061999996,-87.627844798,"(41.882394062, -87.627844798)",32
11281,JE299541,07/12/2021 09:30:00 PM,134XX S BURLEY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,433,10,08A,1199769,1816410,41.651020166,-87.544735261,"(41.651020166, -87.544735261)",55
11282,JE422430,10/25/2021 08:24:00 PM,021XX W 23RD PL,0560,ASSAULT,SIMPLE,APARTMENT,Y,Y,1034,25,08A,1162435,1888390,41.849400056,-87.679331513,"(41.849400056, -87.679331513)",31
11283,JE433283,11/04/2021 02:10:00 AM,078XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,621,17,14,1171994,1852933,41.751897184,-87.645290636,"(41.751897184, -87.645290636)",71
11284,JE422782,10/25/2021 09:30:00 PM,043XX N CALIFORNIA AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,N,N,1724,33,06,1156934,1928668,41.960039518,-87.698426796,"(41.960039518, -87.698426796)",16
11285,JE298852,07/12/2021 09:30:00 AM,027XX W 55TH ST,0560,ASSAULT,SIMPLE,MEDICAL / DENTAL OFFICE,N,N,824,15,08A,1158822,1868066,41.793703259000004,-87.69314746200001,"(41.793703259, -87.693147462)",63
11286,JE422158,10/25/2021 02:15:00 PM,016XX W 79TH ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,611,17,08B,1166608,1852321,41.75033427,-87.665045312,"(41.75033427, -87.665045312)",71
11287,JE422475,10/25/2021 09:59:00 PM,040XX W WILCOX ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,Y,N,1115,28,18,1149584,1899032,41.878861855,-87.726220357,"(41.878861855, -87.726220357)",26
11288,JE422118,10/25/2021 01:15:00 PM,018XX W MONTVALE AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,N,N,2212,19,08B,1165748,1830110,41.689402074,-87.668824981,"(41.689402074, -87.668824981)",75
11289,JE434351,11/04/2021 10:45:00 PM,076XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,621,17,14,1171963,1854116,41.755144168,-87.645369572,"(41.755144168, -87.645369572)",71
11290,JE423472,10/25/2021 02:00:00 PM,017XX W TOUHY AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,OTHER (SPECIFY),N,N,2423,49,17,1163643,1947895,42.012659978,-87.67321657299999,"(42.012659978, -87.673216573)",1
11291,JE434226,11/04/2021 06:00:00 PM,030XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1934,44,06,1170665,1920334,41.936880447,-87.64819037299999,"(41.936880447, -87.648190373)",6
11292,JE439043,10/25/2021 12:00:00 AM,005XX N DESPLAINES ST,0810,THEFT,OVER $500,STREET,N,N,1214,27,06,1171832,1903995,41.892019734,-87.64438388100001,"(41.892019734, -87.644383881)",24
11293,JE376582,09/17/2021 01:13:00 AM,009XX W ROOSEVELT RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1232,11,08B,1170363,1894903,41.867102886,-87.650044681,"(41.867102886, -87.650044681)",28
11294,JE434240,11/04/2021 06:00:00 PM,068XX S GREEN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,N,N,723,6,04A,1171814,1859594,41.770179749,-87.645755147,"(41.770179749, -87.645755147)",68
11295,JE434263,11/04/2021 08:19:00 PM,019XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,1434,32,14,1160053,1913029,41.917061131,-87.687393113,"(41.917061131, -87.687393113)",22
11296,JE433252,11/04/2021 12:56:00 AM,005XX E 91ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,633,9,08B,1181370,1844757,41.729250415,-87.611183536,"(41.729250415, -87.611183536)",44
11297,JF119530,01/21/2022 02:23:00 AM,032XX W DIVERSEY AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,N,N,1412,35,05,1154478,1918443,41.93203098,-87.707730613,"(41.93203098, -87.707730613)",22
11298,JE434943,11/04/2021 04:00:00 PM,007XX E 111TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),N,N,531,9,11,1183356,1831503,41.692833841,-87.60431945,"(41.692833841, -87.60431945)",50
11299,JF119479,01/21/2022 05:45:00 AM,070XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,CURRENCY EXCHANGE,N,N,731,6,05,1176180,1858208,41.766279515,-87.62979283,"(41.766279515, -87.62979283)",69
11300,JE433780,11/04/2021 01:44:00 PM,039XX W FILLMORE ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,1132,24,04B,1150317,1895083,41.868011091,-87.723631896,"(41.868011091, -87.723631896)",29
11301,JE434701,11/04/2021 08:05:00 PM,016XX N OAKLEY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1434,32,06,1160771,1910964,41.911379749,-87.684812548,"(41.911379749, -87.684812548)",24
11302,JE433653,11/04/2021 11:48:00 AM,034XX W MADISON ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,1123,28,04B,1153436,1899804,41.88090466,-87.71205593399999,"(41.88090466, -87.712055934)",27
11303,JE439480,11/01/2021 12:00:00 AM,023XX W FOSTER AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESTAURANT,N,N,2031,40,10,1159988,1934479,41.975922544,-87.687037694,"(41.975922544, -87.687037694)",4
11304,JE434877,11/04/2021 10:00:00 PM,077XX S LOOMIS BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,612,17,05,1168343,1853360,41.753148272,-87.65865761799999,"(41.753148272, -87.658657618)",71
11305,JF120640,01/21/2022 05:00:00 PM,083XX S SAGINAW AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,N,N,423,7,06,1195284,1850197,41.743846596,-87.560034817,"(41.743846596, -87.560034817)",46
11306,JE434083,11/04/2021 05:30:00 PM,017XX W 80TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,611,17,08B,1166260,1851649,41.748497617,-87.666339635,"(41.748497617, -87.666339635)",71
11307,JF119406,01/21/2022 01:08:00 AM,001XX W ONTARIO ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,N,N,1832,42,04B,1174881,1904450,41.893200554,-87.63317270700001,"(41.893200554, -87.633172707)",8
11308,JE433297,11/04/2021 02:38:00 AM,004XX E 89TH PL,031A,ROBBERY,ARMED - HANDGUN,STREET,N,N,633,9,03,1180836,1845739,41.731957418,-87.613109597,"(41.731957418, -87.613109597)",44
11309,JE434955,11/04/2021 10:00:00 PM,069XX S ABERDEEN ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,733,6,06,1170183,1858712,41.767795056,-87.65175933100001,"(41.767795056, -87.651759331)",68
11310,JE403165,10/08/2021 06:55:00 PM,0000X E CERMAK RD,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA TRAIN,Y,N,131,3,04B,1176830,1889758,41.852840961,-87.626459189,"(41.852840961, -87.626459189)",33
11311,JE439714,10/27/2021 07:00:00 PM,104XX S DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2211,19,14,1154515,1835144,41.703446761,-87.709815891,"(41.703446761, -87.709815891)",74
11312,JE433575,11/04/2021 08:30:00 AM,006XX E 62ND ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,313,20,08B,1181468,1864038,41.782157279,-87.610230879,"(41.782157279, -87.610230879)",42
11313,JE438718,11/01/2021 12:00:00 PM,035XX N NEVA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1632,38,11,1127787,1922597,41.9439226,-87.80572402,"(41.9439226, -87.80572402)",17
11314,JE433811,11/04/2021 01:00:00 AM,028XX W 48TH PL,0810,THEFT,OVER $500,VEHICLE - DELIVERY TRUCK,N,N,922,14,06,1158208,1872388,41.805575931,-87.695281331,"(41.805575931, -87.695281331)",58
11315,JE434251,11/04/2021 07:30:00 PM,013XX S WABASH AVE,0810,THEFT,OVER $500,APARTMENT,N,N,131,3,06,1176980,1894175,41.864958112,-87.625775047,"(41.864958112, -87.625775047)",33
11316,JE433928,11/04/2021 03:30:00 PM,070XX S RHODES AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,N,N,322,6,08A,1181124,1858439,41.766801004,-87.611664319,"(41.766801004, -87.611664319)",69
11317,JE435808,11/04/2021 03:00:00 PM,047XX N MARINE DR,0810,THEFT,OVER $500,STREET,N,N,1914,46,06,1170276,1931646,41.967929496,-87.64928817100001,"(41.967929496, -87.649288171)",3
11318,JE439572,11/02/2021 12:00:00 AM,044XX N RACINE AVE,0810,THEFT,OVER $500,STREET,N,N,1913,46,06,1167488,1929666,41.96255693,-87.659596617,"(41.96255693, -87.659596617)",3
11319,JE439566,10/28/2021 04:40:00 PM,007XX W NORTH AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1822,27,08B,1171295,1910890,41.910951828,-87.646153195,"(41.910951828, -87.646153195)",7
11320,JE433792,11/04/2021 01:17:00 PM,077XX S BENNETT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,414,8,08A,1190213,1854007,41.754425128,-87.578492599,"(41.754425128, -87.578492599)",43
11321,JE233771,05/18/2021 06:08:00 AM,071XX S ASHLAND AVE,0330,ROBBERY,AGGRAVATED,RESTAURANT,N,N,734,17,03,1166917,1857445,41.764388636,-87.663766853,"(41.764388636, -87.663766853)",67
11322,JE481873,12/16/2021 10:30:00 PM,025XX W BERWYN AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2011,40,06,1158349,1935109,41.977685066999996,-87.69304761299999,"(41.977685067, -87.693047613)",4
11323,JE433269,11/04/2021 01:40:00 AM,013XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,N,N,1224,27,14,1167650,1900154,41.881570868000004,-87.65985316700001,"(41.881570868, -87.659853167)",28
11324,JE427946,10/30/2021 01:45:00 PM,068XX N SHERIDAN RD,1025,ARSON,AGGRAVATED,APARTMENT,N,N,2431,49,09,1166977,1945471,42.005937282,-87.66101922700001,"(42.005937282, -87.661019227)",1
11325,JF140173,02/10/2022 09:50:00 AM,015XX N ASHLAND AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,N,N,1433,2,06,1165444,1910358,41.909618606,-87.66766278799999,"(41.909618606, -87.667662788)",24
11326,JE433521,11/04/2021 04:30:00 AM,014XX N MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1423,1,14,1159145,1909448,41.907253307,-87.690827665,"(41.907253307, -87.690827665)",24
11327,JE433607,11/04/2021 11:03:00 AM,012XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1433,2,06,1168038,1910796,41.910764867,-87.658120918,"(41.910764867, -87.658120918)",24
11328,JE437881,11/02/2021 10:30:00 AM,0000X W TERMINAL ST,0560,ASSAULT,SIMPLE,AIRPORT EXTERIOR - SECURE AREA,N,N,1655,41,08A,1104700,1933741,41.974861952,-87.89037215100001,"(41.974861952, -87.890372151)",76
11329,JE437974,11/04/2021 01:00:00 PM,013XX S TROY ST,0810,THEFT,OVER $500,RESIDENCE,N,N,1022,24,06,1155572,1893697,41.864103719,-87.704376976,"(41.864103719, -87.704376976)",29
11330,JE433733,11/04/2021 12:48:00 PM,050XX S MICHIGAN AVE,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,Y,N,224,3,18,1178012,1871596,41.802976212,-87.622672342,"(41.802976212, -87.622672342)",38
11331,JE434490,11/04/2021 06:00:00 PM,064XX N GREENVIEW AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,N,N,2432,40,06,1165110,1942685,41.998332463000004,-87.66796775200001,"(41.998332463, -87.667967752)",1
11332,JE434277,11/04/2021 08:47:00 PM,082XX S ELLIS AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,631,8,04A,1184329,1850598,41.745210123,-87.60016179600001,"(41.745210123, -87.600161796)",44
11333,JE298591,07/12/2021 08:18:00 AM,051XX W MONTROSE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1624,45,06,1141434,1928771,41.960623158000004,-87.75541008799999,"(41.960623158, -87.755410088)",15
