CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE406164,10/11/2021 12:00:00 AM,005XX E 47TH ST,0460,BATTERY,SIMPLE,VACANT LOT / LAND,Y,N,221,3,08B,1180861,1873979,41.809450248,-87.612150522,"(41.809450248, -87.612150522)"
JE407156,10/11/2021 10:30:00 PM,073XX S LOWE AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,732,6,06,1173236,1856158,41.760719639,-87.640644128,"(41.760719639, -87.640644128)"
JE405876,10/11/2021 11:00:00 AM,093XX S WOODLAWN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,N,N,413,8,04B,1185836,1843392,41.725400721,-87.594866522,"(41.725400721, -87.594866522)"
JE406037,10/11/2021 01:01:00 PM,070XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,832,17,08B,1160591,1857883,41.76572336,-87.686941315,"(41.76572336, -87.686941315)"
JE406016,10/11/2021 01:00:00 PM,062XX S RICHMOND ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,823,16,06,1157787,1863106,41.780113408,-87.697077355,"(41.780113408, -87.697077355)"
JE405979,10/11/2021 12:21:00 PM,112XX S EDBROOKE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,Y,531,9,04B,1179202,1830445,41.690026007,-87.619560004,"(41.690026007, -87.619560004)"
JE405532,10/11/2021 02:18:00 AM,032XX N BROADWAY,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,GROCERY FOOD STORE,N,N,1925,44,04A,1171684,1921595,41.940318272,-87.644408194,"(41.940318272, -87.644408194)"
JE406228,10/11/2021 02:54:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1833,42,06,1177311,1905834,41.896943556,-87.624206307,"(41.896943556, -87.624206307)"
JE407019,10/11/2021 05:45:00 AM,021XX N SAWYER AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1413,26,06,1154164,1914008,41.919867264,-87.709003192,"(41.919867264, -87.709003192)"
JE406741,10/11/2021 06:43:00 PM,015XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,STREET,N,N,1822,27,06,1171164,1910126,41.90885825,-87.646656908,"(41.90885825, -87.646656908)"
JE406585,10/11/2021 10:00:00 PM,009XX W 57TH ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,712,16,08B,1171096,1867038,41.790622677,-87.648169615,"(41.790622677, -87.648169615)"
JE405890,10/11/2021 11:13:00 AM,079XX S RHODES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,624,6,15,1181279,1852574,41.750703254,-87.611276626,"(41.750703254, -87.611276626)"
JE409127,10/11/2021 09:00:00 AM,035XX N NORMANDY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,N,N,1632,38,05,1131111,1922783,41.94437621,-87.793501966,"(41.94437621, -87.793501966)"
JE406579,10/11/2021 06:00:00 PM,034XX N TRIPP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1731,30,07,1147446,1922503,41.943309868,-87.733468027,"(41.943309868, -87.733468027)"
JE406280,10/11/2021 04:15:00 PM,090XX S BLACKSTONE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,413,8,26,1187694,1845321,41.730650161,-87.587999509,"(41.730650161, -87.587999509)"
JE420427,10/24/2021 02:40:00 AM,022XX S SPRINGFIELD AVE,0460,BATTERY,SIMPLE,STREET,N,Y,1013,22,08B,1150739,1888731,41.85057221,-87.722248616,"(41.85057221, -87.722248616)"
JE406530,10/11/2021 09:50:00 PM,011XX N HARDING AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,Y,N,1112,37,18,1149845,1907304,41.90155603,-87.725046688,"(41.90155603, -87.725046688)"
JE434504,11/04/2021 04:30:00 PM,062XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,N,N,823,16,07,1158782,1863160,41.780241331,-87.693428033,"(41.780241331, -87.693428033)"
JE420577,10/24/2021 08:13:00 AM,013XX S CLINTON ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,Y,N,124,11,06,1172924,1894302,41.865397377,-87.640660777,"(41.865397377, -87.640660777)"
JE408261,10/13/2021 11:27:00 AM,011XX N MONITOR AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),Y,N,1511,29,03,1137149,1907030,41.901041702,-87.771687742,"(41.901041702, -87.771687742)"
JE381119,09/20/2021 04:45:00 PM,058XX N KENMORE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,2022,48,04A,1168188,1938974,41.988083216,-87.656752717,"(41.988083216, -87.656752717)"
JE420802,10/24/2021 01:46:00 AM,016XX N CLYBOURN AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,N,N,1813,2,05,1170255,1910986,41.911238058,-87.649970953,"(41.911238058, -87.649970953)"
JE421613,10/24/2021 11:52:00 PM,048XX N MAGNOLIA AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,N,N,2033,47,06,1167072,1932157,41.969401288,-87.66105422,"(41.969401288, -87.66105422)"
JE424474,10/24/2021 06:00:00 PM,014XX W 72ND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,734,17,14,1167594,1856659,41.76221726,-87.661307979,"(41.76221726, -87.661307979)"
JE420374,10/24/2021 01:03:00 AM,019XX S HOMAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,N,N,1024,24,15,1154007,1890292,41.854791333,-87.710212783,"(41.854791333, -87.710212783)"
JE420518,10/24/2021 05:56:00 AM,024XX E 78TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,N,N,421,7,04B,1194014,1853728,41.753567171,-87.564572519,"(41.753567171, -87.564572519)"
JE377500,09/17/2021 12:17:00 AM,091XX S HALSTED ST,0460,BATTERY,SIMPLE,CTA BUS,N,N,2223,21,08B,1172579,1844343,41.72831222,-87.643399249,"(41.72831222, -87.643399249)"
JE423633,10/24/2021 09:30:00 AM,017XX E 84TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,412,8,08A,1189360,1849298,41.741523691,-87.58176926,"(41.741523691, -87.58176926)"
JE421793,10/24/2021 10:00:00 PM,065XX S YALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),N,N,722,20,14,1175631,1861604,41.775610824,-87.631703558,"(41.775610824, -87.631703558)"
JE434329,11/04/2021 10:06:00 PM,0000X E HUBBARD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1834,42,15,1176510,1903326,41.890079607,-87.627224029,"(41.890079607, -87.627224029)"
JE421897,10/24/2021 12:00:00 PM,080XX S BLACKSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,411,8,14,1187558,1852073,41.749181559,-87.588283574,"(41.749181559, -87.588283574)"
JE423203,10/24/2021 02:00:00 AM,001XX W ONTARIO ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,N,N,1832,42,08B,1174862,1904450,41.893200979,-87.633242486,"(41.893200979, -87.633242486)"
JE421079,10/24/2021 05:30:00 PM,075XX S ESSEX AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),N,N,421,7,03,1194175,1855382,41.758101926,-87.563928316,"(41.758101926, -87.563928316)"
JE421023,10/24/2021 04:38:00 PM,039XX W ARTHINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1132,24,08B,1150317,1895746,41.86983044,-87.723614607,"(41.86983044, -87.723614607)"
JE421475,10/24/2021 10:00:00 PM,072XX S TROY ST,0810,THEFT,OVER $500,STREET,N,N,831,18,06,1156622,1856540,41.762118889,-87.701525295,"(41.762118889, -87.701525295)"
JE420416,10/24/2021 02:00:00 AM,016XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,1235,25,08B,1169464,1892132,41.859518628,-87.653425576,"(41.859518628, -87.653425576)"
JE421671,10/24/2021 03:00:00 PM,002XX W HUBBARD ST,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,1831,42,06,1174526,1903272,41.889975998,-87.634511713,"(41.889975998, -87.634511713)"
JE421210,10/24/2021 08:34:00 PM,002XX W 87TH ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,N,Y,622,21,08A,1176467,1847230,41.736148121,-87.629070243,"(41.736148121, -87.629070243)"
JE420435,10/24/2021 02:42:00 AM,002XX W ONTARIO ST,0460,BATTERY,SIMPLE,STREET,Y,N,1831,42,08B,1174469,1904439,41.893179585,-87.634686145,"(41.893179585, -87.634686145)"
JE420579,10/24/2021 12:00:00 AM,059XX S TROY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,N,N,824,16,05,1156400,1865091,41.785588586,-87.702108929,"(41.785588586, -87.702108929)"
JE420944,10/24/2021 01:30:00 PM,039XX W ARTHINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,N,Y,1132,24,14,1150317,1895746,41.86983044,-87.723614607,"(41.86983044, -87.723614607)"
JE420815,10/24/2021 12:30:00 PM,084XX S MANISTEE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,423,7,08A,1195958,1849627,41.742265824,-87.557584103,"(41.742265824, -87.557584103)"
JE421159,10/24/2021 07:33:00 PM,051XX W JACKSON BLVD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,N,N,1533,28,08B,1142067,1898182,41.876671946,-87.753842755,"(41.876671946, -87.753842755)"
JE420461,10/24/2021 03:40:00 AM,053XX N KEDZIE AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1712,39,08B,1154080,1935289,41.978265485,-87.70874202,"(41.978265485, -87.70874202)"
JE424312,10/24/2021 03:30:00 AM,043XX N MOODY AVE,0810,THEFT,OVER $500,STREET,N,N,1624,38,06,1134571,1928222,41.95924089,-87.78065535,"(41.95924089, -87.78065535)"
JE420458,10/24/2021 03:00:00 AM,003XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,113,4,08B,1175987,1898766,41.877578503,-87.629282088,"(41.877578503, -87.629282088)"
JE315431,07/26/2021 04:00:00 PM,063XX S CARPENTER ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,724,16,06,1170403,1862744,41.778854569,-87.650835648,"(41.778854569, -87.650835648)"
JE422845,10/24/2021 01:00:00 PM,028XX E 93RD ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,423,10,05,1196348,1843833,41.726356951,-87.556346824,"(41.726356951, -87.556346824)"
JE422682,10/24/2021 11:00:00 PM,030XX W WELLINGTON AVE,0810,THEFT,OVER $500,STREET,N,N,1411,33,06,1155776,1919793,41.93570939,-87.702924148,"(41.93570939, -87.702924148)"
JE421225,10/24/2021 08:15:00 PM,015XX W NORTH AVE,0460,BATTERY,SIMPLE,APARTMENT,N,N,1433,2,08B,1165644,1910732,41.910640625,-87.666917401,"(41.910640625, -87.666917401)"
JE421945,10/24/2021 05:00:00 AM,042XX S ARTESIAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,921,15,07,1160728,1876402,41.816539134,-87.685928007,"(41.816539134, -87.685928007)"
JF103558,01/04/2022 07:00:00 PM,079XX S RIDGELAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,414,8,08A,1189358,1852747,41.750988117,-87.581666198,"(41.750988117, -87.581666198)"
JE420785,10/24/2021 02:30:00 AM,004XX E 32ND ST,0810,THEFT,OVER $500,STREET,N,N,211,4,06,1179519,1883862,41.836600771,-87.61677038,"(41.836600771, -87.61677038)"
JE421237,10/24/2021 09:44:00 PM,028XX N WESTERN AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,Y,N,1411,33,18,1159872,1918619,41.932404221,-87.68790352,"(41.932404221, -87.68790352)"
JE421238,10/24/2021 09:43:00 PM,056XX S WABASH AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,225,20,08A,1177678,1867609,41.792043078,-87.624017919,"(41.792043078, -87.624017919)"
JE315420,07/26/2021 03:00:00 PM,064XX W 65TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,812,23,06,1134651,1860718,41.773998737,-87.78195523,"(41.773998737, -87.78195523)"
JF103810,01/04/2022 10:00:00 PM,031XX W MONTROSE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,1724,33,05,1154723,1929073,41.961195529,-87.706544606,"(41.961195529, -87.706544606)"
JE421144,10/24/2021 08:00:00 AM,006XX W OAKDALE AVE,0810,THEFT,OVER $500,SIDEWALK,N,N,1934,44,06,1171333,1919858,41.935559608,-87.645749431,"(41.935559608, -87.645749431)"
JE423635,10/24/2021 12:00:00 AM,001XX W KINZIE ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,N,N,1831,42,06,1174923,1902985,41.889179572,-87.633062369,"(41.889179572, -87.633062369)"
JE420527,10/24/2021 06:15:00 AM,065XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,321,20,08B,1182684,1861915,41.776303423,-87.605838593,"(41.776303423, -87.605838593)"
JE421134,10/24/2021 12:00:00 AM,008XX W RANDOLPH ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,N,N,1224,27,06,1170600,1901161,41.884270108,-87.648991452,"(41.884270108, -87.648991452)"
JE421442,10/24/2021 12:01:00 AM,004XX N WALLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1512,29,08B,1138266,1902376,41.888250404,-87.767697543,"(41.888250404, -87.767697543)"
JE421148,10/24/2021 07:34:00 PM,007XX N RIDGEWAY AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,Y,N,1112,27,18,1151253,1904742,41.894498134,-87.719942193,"(41.894498134, -87.719942193)"
JE420370,10/24/2021 12:20:00 AM,079XX S HARVARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,Y,Y,623,17,08B,1175332,1852341,41.750198761,-87.63307609,"(41.750198761, -87.63307609)"
JE439323,10/26/2021 06:00:00 AM,131XX S FORRESTVILLE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,533,9,05,1182311,1818369,41.656816459,-87.608549821,"(41.656816459, -87.608549821)"
JE420612,10/24/2021 08:50:00 AM,115XX S CHURCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2212,34,08B,1165509,1827937,41.68344404,-87.669761239,"(41.68344404, -87.669761239)"
JE420488,10/24/2021 04:49:00 AM,055XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,225,20,07,1178100,1868316,41.793973589,-87.62244909,"(41.793973589, -87.62244909)"
JE421181,10/24/2021 05:30:00 PM,066XX S INGLESIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,N,N,321,5,14,1183696,1861269,41.774507187,-87.602148844,"(41.774507187, -87.602148844)"
JE420468,10/24/2021 03:53:00 AM,056XX S INDIANA AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,231,20,04B,1178563,1867573,41.791924208,-87.620773891,"(41.791924208, -87.620773891)"
JE420983,10/24/2021 02:40:00 PM,087XX S MANISTEE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,Y,Y,423,7,04A,1196148,1847610,41.736726311,-87.55695463,"(41.736726311, -87.55695463)"
JE422947,10/24/2021 01:00:00 AM,015XX W 72ND PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,734,17,08A,1167262,1856650,41.762199673,-87.662525062,"(41.762199673, -87.662525062)"
JE420891,10/24/2021 12:00:00 PM,011XX E 81ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,Y,N,411,8,07,1185367,1851526,41.747732317,-87.596329316,"(41.747732317, -87.596329316)"
JE439707,11/01/2021 12:00:00 AM,059XX N RAVENSWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2012,40,06,1163311,1939510,41.989658338,-87.674675502,"(41.989658338, -87.674675502)"
JE420493,10/24/2021 04:40:00 AM,078XX S COLFAX AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,N,Y,421,7,04B,1194880,1853485,41.752879083,-87.561406996,"(41.752879083, -87.561406996)"
JE423867,10/24/2021 07:45:00 PM,019XX N Lincoln ave,0810,THEFT,OVER $500,STREET,N,N,1814,43,06,1173849,1913051,41.91682518,-87.636706299,"(41.91682518, -87.636706299)"
JE420711,10/24/2021 10:30:00 AM,002XX E HURON ST,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,N,N,1834,42,08A,1178046,1905133,41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
JE420424,10/24/2021 02:15:00 AM,032XX S RHODES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,211,4,07,1180423,1883806,41.83642636,-87.613455018,"(41.83642636, -87.613455018)"
JE433851,11/04/2021 02:45:00 PM,014XX S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,WAREHOUSE,Y,N,131,3,26,1176994,1893627,41.863454049,-87.625740234,"(41.863454049, -87.625740234)"
JE420367,10/24/2021 12:11:00 AM,072XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,732,6,15,1172218,1856914,41.762816631,-87.644352944,"(41.762816631, -87.644352944)"
JE299344,07/12/2021 07:00:00 PM,058XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,814,14,06,1140104,1868701,41.795807807,-87.76177065,"(41.795807807, -87.76177065)"
JE420709,10/24/2021 10:58:00 AM,012XX S PULASKI RD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),VEHICLE NON-COMMERCIAL,Y,N,1011,24,18,1149914,1894046,41.865173287,-87.725138368,"(41.865173287, -87.725138368)"
JE421145,10/24/2021 06:05:00 PM,081XX S ELLIS AVE,0460,BATTERY,SIMPLE,APARTMENT,Y,N,631,8,08B,1184310,1851236,41.746961306,-87.600211497,"(41.746961306, -87.600211497)"
JE421505,10/24/2021 05:00:00 PM,060XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,N,N,311,20,07,1179076,1864996,41.784840989,-87.618971338,"(41.784840989, -87.618971338)"
JE382998,09/21/2021 06:00:00 PM,020XX W 33RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,Y,N,912,12,07,1163121,1882782,41.833996758,-87.676971101,"(41.833996758, -87.676971101)"
JE298424,07/12/2021 12:58:00 AM,104XX S AVENUE L,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,N,N,432,10,15,1201836,1836442,41.705937776,-87.536494847,"(41.705937776, -87.536494847)"
JE433955,11/04/2021 03:08:00 PM,064XX W DIVERSEY AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,N,N,2512,36,03,1132803,1917907,41.930966504,-87.78739692,"(41.930966504, -87.78739692)"
JE421110,10/24/2021 06:17:00 PM,005XX E 61ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,313,20,04B,1181045,1864689,41.783953435,-87.611761667,"(41.783953435, -87.611761667)"
JE421034,10/24/2021 04:30:00 PM,005XX E 33RD ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,211,4,08B,1180360,1883173,41.834690813,-87.613705645,"(41.834690813, -87.613705645)"
JE420381,10/24/2021 12:45:00 AM,024XX W FOSTER AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,Y,Y,2011,40,04B,1159099,1934458,41.975883277,-87.690307469,"(41.975883277, -87.690307469)"
JE433246,11/04/2021 12:43:00 AM,051XX S INGLESIDE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,Y,N,233,5,26,1183414,1871182,41.801715891,-87.602873859,"(41.801715891, -87.602873859)"
JE384274,09/23/2021 11:46:00 AM,010XX W WILSON AVE,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,1914,46,08B,1168561,1930719,41.965423179,-87.655621013,"(41.965423179, -87.655621013)"
JE423187,10/24/2021 10:00:00 AM,017XX W 81ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,611,21,07,1166047,1850980,41.746666313,-87.667139124,"(41.746666313, -87.667139124)"
JE420782,10/24/2021 09:15:00 AM,054XX W WABANSIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2532,37,07,1139972,1910772,41.911259001,-87.761226809,"(41.911259001, -87.761226809)"
JE420469,10/24/2021 03:47:00 AM,032XX W FLOURNOY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1134,24,08B,1154823,1896849,41.87276817,-87.707042122,"(41.87276817, -87.707042122)"
JE420842,10/24/2021 04:00:00 AM,015XX N DAYTON ST,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,N,N,1822,2,05,1170391,1910620,41.910230759,-87.649482058,"(41.910230759, -87.649482058)"
JE422042,10/24/2021 04:11:00 PM,063XX S HALSTED ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,CTA TRAIN,N,N,723,20,11,1172056,1862850,41.779109284,-87.644772518,"(41.779109284, -87.644772518)"
JE421022,10/24/2021 03:30:00 PM,046XX N LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1723,35,08B,1150885,1930630,41.965544214,-87.720614298,"(41.965544214, -87.720614298)"
JE420932,10/24/2021 03:20:00 PM,029XX W ADDISON ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,N,N,1733,33,08B,1156256,1923785,41.946654015,-87.701051896,"(41.946654015, -87.701051896)"
JE299013,07/12/2021 01:40:00 PM,005XX E 51ST ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,N,N,223,3,06,1180467,1871309,41.802132606,-87.613677631,"(41.802132606, -87.613677631)"
JE420690,10/24/2021 10:53:00 AM,033XX N KILDARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1731,30,08B,1147135,1921675,41.941043732,-87.734632376,"(41.941043732, -87.734632376)"
JE420723,10/24/2021 02:00:00 AM,040XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,N,N,924,12,05,1166355,1877785,41.820216046,-87.66524738,"(41.820216046, -87.66524738)"
JE420748,10/24/2021 11:50:00 AM,094XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,Y,N,2221,21,26,1167325,1842212,41.722578383,-87.662706548,"(41.722578383, -87.662706548)"
JE423230,10/24/2021 12:51:00 AM,0000X E LAKE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,N,N,111,42,14,1176981,1901745,41.885730611,-87.625542215,"(41.885730611, -87.625542215)"
JE421883,10/24/2021 10:34:00 PM,025XX W POLK ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,1135,28,06,1159698,1896289,41.871132474,-87.689159139,"(41.871132474, -87.689159139)"
JE420807,10/24/2021 01:10:00 PM,055XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1522,29,08B,1139376,1900200,41.882259032,-87.763674222,"(41.882259032, -87.763674222)"
JE420501,10/24/2021 05:34:00 AM,057XX W ERIE ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,N,N,1511,29,15,1137932,1903719,41.891941803,-87.768891684,"(41.891941803, -87.768891684)"
JE421136,10/24/2021 02:17:00 AM,016XX N HALSTED ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,N,N,1813,2,05,1170709,1911200,41.911815348,-87.648296842,"(41.911815348, -87.648296842)"
JE420905,10/24/2021 03:15:00 PM,012XX W 79TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,612,17,06,1169539,1852401,41.750490827,-87.654302474,"(41.750490827, -87.654302474)"
JE420396,10/24/2021 01:40:00 AM,042XX N FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1724,33,08B,1156289,1927988,41.958186646,-87.700816579,"(41.958186646, -87.700816579)"
JE421066,10/24/2021 05:15:00 PM,080XX S SACRAMENTO AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,835,18,06,1157773,1851257,41.747598234,-87.697449813,"(41.747598234, -87.697449813)"
JE420590,10/24/2021 12:01:00 AM,098XX S LOWE AVE,0810,THEFT,OVER $500,STREET,N,N,2223,34,06,1173702,1839796,41.715809842,-87.639419744,"(41.715809842, -87.639419744)"
JE420547,10/24/2021 07:43:00 AM,033XX W WARREN BLVD,0330,ROBBERY,AGGRAVATED,SIDEWALK,N,N,1123,28,03,1154051,1900146,41.881830904,-87.709788563,"(41.881830904, -87.709788563)"
JE420768,10/24/2021 12:13:00 PM,001XX E 35TH ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,211,3,18,1177965,1881827,41.831052008,-87.622534333,"(41.831052008, -87.622534333)"
JE420781,10/24/2021 12:40:00 PM,023XX S WINCHESTER AVE,0560,ASSAULT,SIMPLE,STREET,N,Y,1034,25,08A,1163673,1888638,41.85005463,-87.674780925,"(41.85005463, -87.674780925)"
JE420428,10/24/2021 02:20:00 AM,079XX S EBERHART AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,N,N,624,6,07,1180948,1852564,41.750683429,-87.612489864,"(41.750683429, -87.612489864)"
JE422032,10/24/2021 06:00:00 PM,028XX N NEENAH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,2511,36,08A,1132261,1918179,41.931722357,-87.789382357,"(41.931722357, -87.789382357)"
JE421007,10/24/2021 02:10:00 PM,039XX S ASHLAND AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),N,N,924,12,08B,1166264,1878633,41.82254499,-87.665557031,"(41.82254499, -87.665557031)"
JE420789,10/24/2021 12:30:00 PM,005XX E 80TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,624,6,08B,1181414,1852085,41.749358275,-87.610796975,"(41.749358275, -87.610796975)"
