,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
10593,JE443921,10/21/2021 09:00:00 AM,085XX S PULASKI RD,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,834,18,06,1151232,1847460,41.73730875,-87.721517205,"(41.73730875, -87.721517205)",70
10594,JE485941,12/20/2021 01:00:00 PM,016XX W NORTH AVE,1120,DECEPTIVE PRACTICE,FORGERY,SMALL RETAIL STORE,N,N,1433,2,10,1164950,1910714,41.910606,-87.669467405,"(41.910606, -87.669467405)",24
10595,JE440193,11/09/2021 07:15:00 AM,048XX W OHIO ST,0560,ASSAULT,SIMPLE,SCHOOL - PRIVATE GROUNDS,N,N,1532,28,08A,1143956,1903552,41.891372661999995,-87.74677209,"(41.891372662, -87.74677209)",25
10596,JE483954,12/20/2021 04:05:00 PM,101XX S WALLACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2232,9,08B,1174093,1837610,41.709802487,-87.63805236299999,"(41.709802487, -87.638052363)",73
10597,JE483860,12/20/2021 01:49:00 PM,018XX W WELLINGTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,1931,32,05,1163389,1919945,41.935969461999996,-87.67494156,"(41.935969462, -87.67494156)",5
10598,JE484064,12/20/2021 05:10:00 PM,0000X E GRAND AVE,0460,BATTERY,SIMPLE,STREET,N,N,1834,42,08B,1176809,1903917,41.891694584,-87.626108089,"(41.891694584, -87.626108089)",8
10599,JE438897,11/09/2021 03:30:00 AM,0000X W 114TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,522,34,08B,1177856,1829043,41.686209212,-87.624529951,"(41.686209212, -87.624529951)",49
10600,JE454248,11/23/2021 04:00:00 AM,009XX E 100TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,511,8,14,1184133,1838028,41.710721188,-87.601271673,"(41.710721188, -87.601271673)",50
10601,JE439508,11/09/2021 09:00:00 AM,017XX N CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2533,37,06,1144138,1910955,41.9116839,-87.745917518,"(41.9116839, -87.745917518)",25
10602,JE439836,11/09/2021 05:45:00 PM,014XX W MORSE AVE,0870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,N,N,2431,49,06,1165396,1946171,42.007892016999996,-87.666815826,"(42.007892017, -87.666815826)",1
10603,JE442522,10/04/2021 04:00:00 PM,010XX W PERSHING RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",OTHER (SPECIFY),N,N,915,11,11,1169953,1878965,41.823376556999996,-87.65201401600001,"(41.823376557, -87.652014016)",61
10604,JE470089,12/07/2021 10:30:00 AM,055XX N KEDZIE AVE,0810,THEFT,OVER $500,SCHOOL - PUBLIC BUILDING,N,N,1712,40,06,1154047,1936545,41.981712678,-87.70882970299999,"(41.981712678, -87.708829703)",13
10605,JE474909,11/22/2021 07:00:00 PM,039XX W 87TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,N,Y,834,18,26,1151674,1846579,41.734882496,-87.71992082700001,"(41.734882496, -87.719920827)",
10606,JE469657,12/07/2021 09:00:00 PM,014XX W MORSE AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,N,N,2431,49,08B,1165450,1946172,42.007893607,-87.66661712,"(42.007893607, -87.66661712)",1
10607,JE475072,11/21/2021 12:35:00 AM,038XX W 84TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),N,N,834,18,14,1152242,1848264,41.739495304,-87.71779573799999,"(41.739495304, -87.717795738)",70
10608,JF108008,01/07/2022 03:55:00 PM,033XX N OAK PARK AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,1632,36,06,1130497,1921378,41.940531318000005,-87.795791194,"(41.940531318, -87.795791194)",17
10609,JF101909,01/03/2022 09:18:00 AM,059XX W MADISON ST,0462,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",CTA BUS,Y,N,1513,29,04B,1136488,1899391,41.880091143,-87.774298495,"(41.880091143, -87.774298495)",25
10610,JE442902,08/25/2021 12:00:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,112,42,06,1176363,1900552,41.882470918,-87.627847625,"(41.882470918, -87.627847625)",32
10611,JE457169,11/23/2021 05:13:00 PM,051XX W EDDY ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,1634,31,11,1141518,1923138,41.945164139,-87.755240954,"(41.945164139, -87.755240954)",15
10612,JE484560,12/20/2021 06:00:00 PM,002XX E RANDOLPH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,114,42,07,1177923,1901223,41.884276844,-87.62209892899999,"(41.884276844, -87.622098929)",32
10613,JE484666,12/20/2021 09:00:00 PM,070XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2511,29,14,1128925,1917826,41.930811106,-87.801649924,"(41.930811106, -87.801649924)",18
10614,JE455227,11/23/2021 10:51:00 PM,122XX S BISHOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,524,34,14,1168886,1823490,41.671168666,-87.65752686200001,"(41.671168666, -87.657526862)",53
10615,JE484343,12/20/2021 11:50:00 PM,052XX W AUGUSTA BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,N,N,1524,37,04B,1141054,1906156,41.898572293,-87.757365706,"(41.898572293, -87.757365706)",25
10616,JE484022,12/20/2021 04:30:00 PM,059XX W THOMAS ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SIDEWALK,N,Y,1511,29,20,1136386,1906714,41.900188231,-87.77449791,"(41.900188231, -87.77449791)",25
10617,JE444635,11/09/2021 08:41:00 PM,026XX W IRVING PARK RD,0890,THEFT,FROM BUILDING,DAY CARE CENTER,N,N,1911,47,06,1158276,1926475,41.953994409,-87.69355315899999,"(41.953994409, -87.693553159)",5
10618,JE483432,12/20/2021 08:15:00 AM,0000X W TERMINAL ST,0560,ASSAULT,SIMPLE,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,N,N,1653,41,08A,1101811,1934419,41.976762981,-87.900983721,"(41.976762981, -87.900983721)",76
10619,JE484318,12/20/2021 09:42:00 PM,045XX W ADDISON ST,2022,NARCOTICS,POSSESS - COCAINE,STREET,Y,N,1731,45,18,1145794,1923551,41.946217235,-87.73951334,"(41.946217235, -87.73951334)",16
10620,JE483697,12/20/2021 01:00:00 PM,093XX S NORMAL AVE,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,2223,21,08A,1174606,1843036,41.72468081,-87.636012746,"(41.72468081, -87.636012746)",73
10621,JE442511,10/28/2021 11:30:00 PM,018XX W ARGYLE ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,2032,47,06,1163208,1933242,41.972460894,-87.675231487,"(41.972460894, -87.675231487)",4
10622,JE444611,11/05/2021 02:18:00 PM,013XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,132,3,06,1177871,1894263,41.865179391999995,-87.622501539,"(41.865179392, -87.622501539)",33
10623,JE454862,11/23/2021 03:30:00 PM,030XX S KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1031,22,14,1147544,1884052,41.837794206,-87.734094807,"(41.837794206, -87.734094807)",30
10624,JE483848,12/20/2021 11:00:00 AM,024XX W ROOSEVELT RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1023,28,14,1160293,1894643,41.866603418000004,-87.687020172,"(41.866603418, -87.687020172)",28
10625,JE425896,10/28/2021 04:40:00 PM,012XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,1424,1,06,1165506,1908134,41.90351448,-87.667498444,"(41.90351448, -87.667498444)",24
10626,JE483554,12/20/2021 10:50:00 AM,012XX S WABASH AVE,0558,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,GROCERY FOOD STORE,Y,N,131,3,04A,1176963,1894850,41.866810739,-87.625817031,"(41.866810739, -87.625817031)",33
10627,JE439987,11/09/2021 04:45:00 PM,007XX W LAKE ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,1214,27,06,1171203,1901678,41.885675573,-87.646761991,"(41.885675573, -87.646761991)",28
10628,JE483483,12/20/2021 09:35:00 AM,047XX N AVERS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1723,35,07,1149870,1931156,41.967007451,-87.724332515,"(41.967007451, -87.724332515)",14
10629,JE484573,12/20/2021 09:00:00 AM,027XX W LEXINGTON ST,0810,THEFT,OVER $500,APARTMENT,N,N,1135,28,06,1158271,1896591,41.871990459,-87.69438993799999,"(41.871990459, -87.694389938)",27
10630,JE455824,11/23/2021 09:00:00 PM,021XX W NORTH AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1424,2,11,1161887,1910624,41.910423537,-87.680722233,"(41.910423537, -87.680722233)",24
10631,JE233983,05/18/2021 09:22:00 AM,045XX W WILCOX ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,N,Y,1113,28,04B,1146260,1898956,41.878717176,-87.73842750899999,"(41.878717176, -87.738427509)",26
10632,JE442379,11/06/2021 11:00:00 PM,022XX S MARSHALL BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,N,N,1033,12,14,1157055,1888922,41.85097066,-87.699062404,"(41.85097066, -87.699062404)",30
10633,JE472176,11/19/2021 09:00:00 AM,077XX S PHILLIPS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,421,7,06,1193872,1854153,41.754736885999996,-87.56507898,"(41.754736886, -87.56507898)",43
10634,JE470122,12/07/2021 11:00:00 PM,004XX S KILPATRICK AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,1131,24,02,1145127,1897506,41.874759676,-87.742624349,"(41.874759676, -87.742624349)",25
10635,JE473586,10/23/2021 02:44:00 PM,013XX W SCHUBERT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1932,32,11,1166963,1918048,41.930687927,-87.66186145799999,"(41.930687927, -87.661861458)",7
10636,JE470610,12/07/2021 04:39:00 PM,080XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,CTA BUS,N,N,631,8,06,1182949,1851967,41.74899896,-87.605175838,"(41.74899896, -87.605175838)",44
10637,JE484333,12/20/2021 11:30:00 PM,017XX W NORTH SHORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2432,49,08B,1163677,1944558,42.003502456999996,-87.67318615100001,"(42.003502457, -87.673186151)",1
10638,JE483459,12/20/2021 09:30:00 AM,005XX N PINE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,N,Y,1523,37,04A,1139442,1902935,41.889763017,-87.76336516100001,"(41.889763017, -87.763365161)",25
10639,JE455389,11/23/2021 04:30:00 PM,009XX W DAKIN ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,1923,46,05,1169228,1926416,41.953601096999996,-87.65329417299999,"(41.953601097, -87.653294173)",6
10640,JE456404,11/25/2021 02:10:00 AM,100XX S BELL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,2213,19,08A,1163146,1837990,41.711080838,-87.67813146299999,"(41.711080838, -87.678131463)",72
10641,JE483942,12/20/2021 03:35:00 PM,056XX S SHIELDS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,711,3,08B,1174937,1867348,41.791388486,-87.634076435,"(41.791388486, -87.634076435)",68
10642,JE483974,12/20/2021 04:05:00 PM,085XX S COLFAX AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,423,7,08A,1194982,1848777,41.739957441,-87.561188033,"(41.739957441, -87.561188033)",46
10643,JF141428,02/11/2022 03:30:00 PM,012XX N ASHLAND AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,N,1424,2,03,1165503,1908241,41.903808159,-87.667506413,"(41.903808159, -87.667506413)",24
10644,JE439521,11/09/2021 11:04:00 AM,012XX W FULLERTON AVE,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,N,N,1811,43,26,1167597,1916080,41.925273983000004,-87.659588485,"(41.925273983, -87.659588485)",7
10645,JE454910,11/23/2021 04:15:00 PM,012XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,1233,25,06,1168413,1894846,41.866988841,-87.657205006,"(41.866988841, -87.657205006)",28
10646,JE458766,10/27/2021 12:00:00 AM,050XX N MOBILE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),N,N,1622,45,11,1133218,1933066,41.972557143,-87.785515775,"(41.972557143, -87.785515775)",11
10647,JE484348,12/20/2021 11:00:00 PM,007XX E 75TH ST,0337,ROBBERY,ATTEMPT ARMED - OTHER DANGEROUS WEAPON,STREET,N,N,323,6,03,1182647,1855451,41.75856643,-87.606174566,"(41.75856643, -87.606174566)",69
10648,JE484538,12/20/2021 11:45:00 PM,051XX N AUSTIN AVE,0810,THEFT,OVER $500,STREET,N,N,1622,45,06,1135202,1933873,41.97473658,-87.778200877,"(41.97473658, -87.778200877)",11
10649,JE440634,11/09/2021 07:45:00 PM,060XX S STONY ISLAND AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,314,5,06,1187910,1865250,41.785332016,-87.58657451200001,"(41.785332016, -87.586574512)",42
10650,JE484138,12/20/2021 06:00:00 PM,091XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,413,8,08B,1185145,1844530,41.72853976,-87.59736201,"(41.72853976, -87.59736201)",47
10651,JE484232,12/20/2021 06:00:00 PM,062XX N WESTERN AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,N,N,2413,50,06,1159191,1941294,41.994639653,-87.68978026,"(41.994639653, -87.68978026)",2
10652,JE484200,12/20/2021 07:40:00 PM,024XX S TRUMBULL AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,Y,N,1024,22,18,1153757,1887478,41.847074361,-87.711205225,"(41.847074361, -87.711205225)",30
10653,JE397158,10/04/2021 12:57:00 AM,039XX N SHERIDAN RD,0558,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA TRAIN,Y,N,1923,46,04A,1168891,1926517,41.953885576,-87.65453007,"(41.953885576, -87.65453007)",6
10654,JE484137,12/20/2021 05:30:00 PM,028XX N NEVA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,2511,29,08A,1127929,1918144,41.931700627,-87.805302895,"(41.931700627, -87.805302895)",18
10655,JE439716,11/09/2021 03:00:00 PM,032XX W EVERGREEN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1422,26,11,1154472,1908796,41.905558927,-87.708011162,"(41.905558927, -87.708011162)",23
10656,JE454254,11/23/2021 05:25:00 AM,079XX S HALSTED ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,Y,N,621,17,14,1172344,1852265,41.750056418,-87.64402766,"(41.750056418, -87.64402766)",71
10657,JF142151,02/11/2022 10:30:00 PM,026XX W CARMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2031,40,08B,1157893,1933767,41.974011894,-87.694761337,"(41.974011894, -87.694761337)",4
10658,JE439895,11/09/2021 06:00:00 PM,076XX S STONY ISLAND AVE,0810,THEFT,OVER $500,STREET,N,N,411,8,06,1188243,1854826,41.756719742,-87.58568584,"(41.756719742, -87.58568584)",43
10659,JE397320,10/01/2021 11:30:00 PM,040XX N CICERO AVE,0810,THEFT,OVER $500,NEWSSTAND,N,N,1624,45,06,1143652,1926364,41.953976808,-87.747316025,"(41.953976808, -87.747316025)",15
10660,JE394312,10/01/2021 04:32:00 PM,007XX E 61ST ST,0820,THEFT,$500 AND UNDER,STREET,N,Y,313,20,06,1182022,1864720,41.784015947,-87.6081787,"(41.784015947, -87.6081787)",42
10661,JE472311,12/03/2021 06:00:00 PM,066XX S WABASH AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,Y,322,20,06,1177746,1861106,41.774196646,-87.62396529799999,"(41.774196646, -87.623965298)",69
10662,JE469823,12/07/2021 07:00:00 PM,014XX E 49TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,222,4,07,1186608,1872793,41.806061509,-87.591109375,"(41.806061509, -87.591109375)",39
10663,JE468707,12/07/2021 06:45:00 AM,031XX W 38TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,911,12,14,1156104,1879249,41.824446014,-87.70281340000001,"(41.824446014, -87.7028134)",58
10664,JE469583,12/07/2021 06:00:00 PM,036XX N WESTERN AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,N,N,1921,47,08B,1159726,1924166,41.947628552,-87.688286664,"(41.947628552, -87.688286664)",5
10665,JE468941,12/07/2021 09:00:00 AM,076XX S MARYLAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,Y,624,8,05,1183227,1854494,41.755926851,-87.604078664,"(41.755926851, -87.604078664)",69
10666,JE483666,12/20/2021 12:47:00 PM,0000X W 111TH ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,Y,N,522,34,08B,1177873,1831361,41.692569761,-87.62439788200001,"(41.692569761, -87.624397882)",49
10667,JE438902,11/09/2021 04:12:00 AM,080XX S CALIFORNIA AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,835,18,03,1159109,1851180,41.747359736,-87.69255637100001,"(41.747359736, -87.692556371)",70
10668,JE439556,11/09/2021 03:25:00 PM,072XX S ST LAWRENCE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,N,N,323,6,15,1181489,1857081,41.763066101,-87.61036829999999,"(41.763066101, -87.6103683)",69
10669,JE440525,11/09/2021 05:00:00 PM,017XX W HOWARD ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BANK,N,N,2422,49,11,1163126,1950347,42.019399236999995,-87.675049485,"(42.019399237, -87.675049485)",
10670,JE455146,11/23/2021 08:30:00 PM,043XX W ADAMS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1115,28,07,1147592,1898661,41.877882222,-87.73354419,"(41.877882222, -87.73354419)",26
10671,JF141691,02/11/2022 05:45:00 PM,067XX S PERRY AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,722,6,08B,1176560,1860218,41.77178664,-87.628339611,"(41.77178664, -87.628339611)",69
10672,JE483318,12/20/2021 02:00:00 AM,073XX S ALBANY AVE,0810,THEFT,OVER $500,STREET,N,N,835,18,06,1156975,1855889,41.760325322,-87.700249054,"(41.760325322, -87.700249054)",66
10673,JE484007,12/20/2021 04:48:00 PM,032XX W MAYPOLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1123,28,14,1154662,1900797,41.88360511,-87.70752754,"(41.88360511, -87.70752754)",27
10674,JE455142,11/23/2021 07:43:00 PM,006XX N LA SALLE DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1832,42,15,1175016,1904819,41.894210085,-87.63266584,"(41.894210085, -87.63266584)",8
10675,JE483438,12/20/2021 05:22:00 AM,003XX E 56TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,Y,231,20,26,1179549,1867967,41.792982898000005,-87.61714639600001,"(41.792982898, -87.617146396)",40
10676,JE484144,12/20/2021 05:38:00 PM,001XX E CHICAGO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1833,42,06,1177003,1905748,41.896714548,-87.625340136,"(41.896714548, -87.625340136)",8
10677,JE484337,12/20/2021 09:17:00 PM,006XX N WELLS ST,0810,THEFT,OVER $500,APARTMENT,N,N,1832,42,06,1174622,1904579,41.893560332,-87.63412004799999,"(41.893560332, -87.634120048)",8
10678,JF141454,02/11/2022 04:30:00 PM,078XX S YATES BLVD,0560,ASSAULT,SIMPLE,APARTMENT,N,N,414,7,08A,1193559,1853415,41.752719419,-87.56625012399999,"(41.752719419, -87.566250124)",43
10679,JE439389,11/09/2021 12:50:00 PM,072XX S EVANS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,323,6,04A,1182478,1857153,41.76324081,-87.606741245,"(41.76324081, -87.606741245)",69
10680,JE439796,11/09/2021 06:00:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,111,42,06,1176352,1900927,41.883500186999996,-87.627876698,"(41.883500187, -87.627876698)",32
10681,JE444713,11/04/2021 09:34:00 PM,024XX N SACRAMENTO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1414,32,06,1155961,1916199,41.925843451,-87.702341464,"(41.925843451, -87.702341464)",22
10682,JE458143,11/22/2021 10:00:00 AM,027XX S HAMLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,1031,22,11,1151479,1885620,41.842020757,-87.71961425,"(41.842020757, -87.71961425)",30
10683,JE444817,11/01/2021 04:00:00 PM,021XX S INDIANA AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,132,3,06,1177977,1890072,41.853676611,-87.622239838,"(41.853676611, -87.622239838)",33
10684,JE483709,12/20/2021 12:50:00 PM,132XX S ST LAWRENCE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,N,N,533,9,04A,1182588,1817670,41.6548919,-87.607557782,"(41.6548919, -87.607557782)",54
10685,JE455780,11/23/2021 01:14:00 PM,004XX E 79TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,N,N,624,6,08A,1180754,1852732,41.751148898000004,-87.61319561299999,"(41.751148898, -87.613195613)",69
10686,JE439374,11/09/2021 12:19:00 PM,012XX S WABASH AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,131,3,06,1176963,1894850,41.866810739,-87.625817031,"(41.866810739, -87.625817031)",33
10687,JE454310,11/23/2021 02:00:00 AM,017XX W 33RD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,912,12,26,1165239,1882844,41.83412222,-87.6691979,"(41.83412222, -87.6691979)",59
10688,JE442862,11/09/2021 08:45:00 AM,007XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,STREET,N,N,1232,27,06,1171412,1898868,41.877960153000004,-87.646077141,"(41.877960153, -87.646077141)",28
10689,JE484328,12/20/2021 11:12:00 PM,007XX N MONTICELLO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1112,27,15,1151919,1904646,41.894221609,-87.717498685,"(41.894221609, -87.717498685)",23
10690,JE483250,12/20/2021 12:31:00 AM,053XX S KEDZIE AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,N,N,822,14,08B,1155949,1869224,41.796939201,-87.703651531,"(41.796939201, -87.703651531)",63
10691,JE443041,11/08/2021 11:00:00 PM,017XX E 86TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,412,8,14,1189327,1847968,41.737874833,-87.581932717,"(41.737874833, -87.581932717)",45
10692,JE439622,11/09/2021 04:00:00 PM,026XX N CLARK ST,0460,BATTERY,SIMPLE,RESTAURANT,Y,N,1935,43,08B,1171891,1918004,41.930459856,-87.643753566,"(41.930459856, -87.643753566)",7
10693,JE454884,11/23/2021 03:00:00 PM,060XX S CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,823,23,14,1153350,1864505,41.784041415,-87.71330725600001,"(41.784041415, -87.713307256)",65
10694,JE483751,12/20/2021 11:15:00 AM,006XX N KEDZIE AVE,0460,BATTERY,SIMPLE,APARTMENT,N,N,1121,27,08B,1154925,1904130,41.892745919,-87.706472369,"(41.892745919, -87.706472369)",23
10695,JE483849,12/20/2021 10:00:00 AM,080XX S COLES AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,422,7,06,1198217,1852278,41.749484181,-87.549218813,"(41.749484181, -87.549218813)",46
10696,JE394687,10/01/2021 09:45:00 PM,060XX S CHAMPLAIN AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,313,20,04B,1181605,1865042,41.784909185,-87.609697627,"(41.784909185, -87.609697627)",42
10697,JE441687,11/09/2021 12:00:00 AM,007XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,1214,27,06,1169221,1905168,41.895295652,-87.653938771,"(41.895295652, -87.653938771)",24
10698,JE439513,11/09/2021 02:26:00 PM,029XX W FOSTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,2011,40,05,1155933,1934402,41.975794233,-87.7019516,"(41.975794233, -87.7019516)",4
10699,JE443769,10/29/2021 10:30:00 PM,019XX W DIVISION ST,0810,THEFT,OVER $500,STREET,N,N,1424,1,06,1163407,1908012,41.90322415,-87.67521196,"(41.90322415, -87.67521196)",24
10700,JE456012,11/23/2021 12:01:00 AM,054XX W NORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,2532,37,08A,1139787,1910101,41.909421084,-87.761922869,"(41.909421084, -87.761922869)",25
10701,JE455716,11/23/2021 12:00:00 PM,011XX N CAMBRIDGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1823,27,07,1172397,1908012,41.903030145,-87.642190055,"(41.903030145, -87.642190055)",8
10702,JE455188,11/23/2021 08:45:00 PM,026XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1222,27,08B,1158556,1900851,41.883674479,-87.693226935,"(41.883674479, -87.693226935)",27
10703,JE439885,11/09/2021 04:37:00 PM,019XX W SCHOOL ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,1922,32,11,1162865,1921927,41.94141921,-87.676811517,"(41.94141921, -87.676811517)",5
10704,JE454929,11/23/2021 01:30:00 PM,088XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2222,21,14,1168546,1846087,41.733185768,-87.658122832,"(41.733185768, -87.658122832)",71
10705,JF106411,01/07/2022 10:30:00 PM,011XX W RANDOLPH ST,0460,BATTERY,SIMPLE,RESTAURANT,N,N,1224,27,08B,1168715,1901101,41.884146504,-87.655915096,"(41.884146504, -87.655915096)",28
