CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE489185,12/26/2021 11:42:00 AM,095XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2213,21,08B,1168357,1841400,41.720328009,-87.658949752,"(41.720328009, -87.658949752)"
JF112349,01/13/2022 03:00:00 PM,055XX S RICHMOND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,824,16,14,1157653,1867789,41.792966942,-87.697441646,"(41.792966942, -87.697441646)"
JE489210,12/26/2021 11:54:00 AM,039XX S ALBANY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,921,12,04A,1156328,1878116,41.821332405,-87.70202215,"(41.821332405, -87.70202215)"
JE489097,12/26/2021 09:30:00 AM,004XX S KILBOURN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1131,28,08B,1146462,1897534,41.874811195,-87.737722031,"(41.874811195, -87.737722031)"
JE489084,12/26/2021 09:00:00 AM,049XX W NORTH AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,N,N,2533,37,08A,1142988,1910178,41.909573262,-87.750161722,"(41.909573262, -87.750161722)"
JE489171,12/26/2021 08:00:00 AM,004XX S WELLS ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,122,25,06,1174791,1898352,41.8764693,-87.633685831,"(41.8764693, -87.633685831)"
JE489506,12/26/2021 06:19:00 PM,110XX S PEORIA ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,2233,34,06,1172290,1831456,41.692954731,-87.644835377,"(41.692954731, -87.644835377)"
JE489371,12/26/2021 12:00:00 AM,015XX E 79TH ST,0460,BATTERY,SIMPLE,RESTAURANT,N,N,411,5,08B,1188011,1852919,41.751492287,-87.586596725,"(41.751492287, -87.586596725)"
JE489544,12/26/2021 07:15:00 PM,0000X E HUBBARD ST,2027,NARCOTICS,POSSESS - CRACK,STREET,N,N,1834,42,18,1176559,1903327,41.890081244,-87.62704405,"(41.890081244, -87.62704405)"
JF111680,01/13/2022 12:01:00 AM,062XX S MICHIGAN AVE,0580,STALKING,SIMPLE,APARTMENT,N,N,311,20,08A,1178258,1863751,41.781443194,-87.62200821,"(41.781443194, -87.62200821)"
JF111253,01/13/2022 12:16:00 AM,072XX S RHODES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,323,6,14,1181158,1857186,41.76336186,-87.611578234,"(41.76336186, -87.611578234)"
JF112003,01/13/2022 07:24:00 PM,030XX N BROADWAY,2820,OTHER OFFENSE,TELEPHONE THREAT,GROCERY FOOD STORE,N,Y,1934,44,08A,1171721,1920469,41.937227668,-87.644305471,"(41.937227668, -87.644305471)"
JF112589,01/13/2022 05:43:00 AM,049XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1623,45,06,1139220,1932504,41.970907528,-87.763458695,"(41.970907528, -87.763458695)"
JE489016,12/26/2021 03:55:00 AM,081XX S MARYLAND AVE,0810,THEFT,OVER $500,APARTMENT,N,Y,631,8,06,1183321,1851145,41.746734658,-87.60383824,"(41.746734658, -87.60383824)"
JF112055,01/13/2022 09:00:00 PM,0000X W HUBBARD ST,0553,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,N,N,1831,42,04A,1175718,1903303,41.890034341,-87.630133271,"(41.890034341, -87.630133271)"
JE471146,12/08/2021 03:30:00 AM,009XX E 82ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,Y,Y,631,8,14,1183873,1850821,41.745832708,-87.601825689,"(41.745832708, -87.601825689)"
JE489617,12/26/2021 09:30:00 PM,018XX S LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1014,24,14,1151995,1890659,41.855838254,-87.717588081,"(41.855838254, -87.717588081)"
JF116886,01/12/2022 03:00:00 PM,115XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,522,34,06,1177328,1828343,41.684300212,-87.626483875,"(41.684300212, -87.626483875)"
JF100878,01/01/2022 09:54:00 PM,021XX N MAJOR AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,APARTMENT,Y,Y,2515,36,26,1138053,1913363,41.918403912,-87.768213964,"(41.918403912, -87.768213964)"
JF111647,01/13/2022 11:00:00 AM,048XX N MASON AVE,0810,THEFT,OVER $500,STREET,N,N,1622,45,06,1135516,1932021,41.969648932,-87.7770904,"(41.969648932, -87.7770904)"
JF116342,01/03/2022 10:00:00 AM,0000X W 114TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,522,34,06,1178028,1829378,41.687124617,-87.623890195,"(41.687124617, -87.623890195)"
JE489490,12/26/2021 01:00:00 PM,009XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,N,N,1833,42,06,1177324,1906733,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
JE489563,12/26/2021 08:00:00 PM,043XX N KEDVALE AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1722,39,08B,1148069,1928566,41.959935237,-87.731021553,"(41.959935237, -87.731021553)"
JE489513,12/26/2021 01:00:00 PM,001XX N HOYNE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,Y,1223,27,11,1162392,1900838,41.883559426,-87.679141179,"(41.883559426, -87.679141179)"
JF111750,01/13/2022 03:49:00 PM,077XX S CHAPPEL AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,N,Y,414,8,04B,1191212,1854113,41.75469189,-87.574828214,"(41.75469189, -87.574828214)"
JE492103,12/26/2021 10:00:00 AM,006XX W HARRISON ST,0810,THEFT,OVER $500,OTHER (SPECIFY),N,N,124,25,06,1172318,1897566,41.874367421,-87.642789017,"(41.874367421, -87.642789017)"
JE493352,12/26/2021 06:00:00 PM,101XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,511,9,06,1180703,1837771,41.710095282,-87.613840781,"(41.710095282, -87.613840781)"
JE490514,12/26/2021 03:00:00 PM,072XX S ELLIS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,324,5,05,1184145,1857208,41.763352933,-87.600629725,"(41.763352933, -87.600629725)"
JE489476,12/26/2021 05:00:00 PM,103XX S WALDEN PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2212,19,08B,1165591,1836056,41.705722223,-87.669231914,"(41.705722223, -87.669231914)"
JF112048,01/13/2022 08:59:00 PM,022XX N LOCKWOOD AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,Y,Y,2515,36,04B,1140685,1914385,41.921160391,-87.758518487,"(41.921160391, -87.758518487)"
JE488940,12/26/2021 12:15:00 AM,063XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,724,16,08B,1168746,1862713,41.778805429,-87.656911235,"(41.778805429, -87.656911235)"
JE489414,12/26/2021 04:23:00 PM,071XX S ADA ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,734,6,15,1168668,1857600,41.764776394,-87.657344521,"(41.764776394, -87.657344521)"
JE489701,12/26/2021 01:00:00 AM,020XX W COULTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1034,25,08B,1163079,1888246,41.848991422,-87.676971995,"(41.848991422, -87.676971995)"
JF111767,01/13/2022 04:00:00 PM,055XX S RICHMOND ST,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - GARAGE,N,N,824,16,03,1157657,1867681,41.792670493,-87.697429908,"(41.792670493, -87.697429908)"
JF111675,01/13/2022 02:40:00 PM,040XX S LAKE PARK AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,214,4,26,1183756,1878206,41.820982288,-87.601400234,"(41.820982288, -87.601400234)"
JF111173,01/13/2022 06:33:00 AM,099XX S HOXIE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,431,7,04B,1195114,1839629,41.714851263,-87.561005137,"(41.714851263, -87.561005137)"
JF112510,01/13/2022 05:00:00 PM,011XX N KEYSTONE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1111,37,07,1149175,1907376,41.901766615,-87.727505825,"(41.901766615, -87.727505825)"
JF111226,01/13/2022 07:15:00 AM,002XX S WABASH AVE,0820,THEFT,$500 AND UNDER,CTA PLATFORM,N,N,113,42,06,1176845,1899365,41.879202837,-87.626113652,"(41.879202837, -87.626113652)"
JF111279,01/13/2022 08:35:00 AM,069XX S NORMAL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,732,6,08B,1174144,1859000,41.768498312,-87.637231984,"(41.768498312, -87.637231984)"
JF112076,01/13/2022 10:08:00 PM,054XX S LAFLIN ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,N,Y,934,16,04B,1167262,1868602,41.794997467,-87.662183171,"(41.794997467, -87.662183171)"
JF111710,01/13/2022 03:43:00 PM,006XX N RIDGEWAY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,1122,27,04A,1151271,1904085,41.892694906,-87.719893336,"(41.892694906, -87.719893336)"
JF114873,01/13/2022 09:00:00 AM,030XX W ARMITAGE AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1414,32,08A,1155840,1913134,41.91743529,-87.702868881,"(41.91743529, -87.702868881)"
JF116603,01/02/2022 12:00:00 AM,0000X W JACKSON BLVD,0810,THEFT,OVER $500,HOTEL / MOTEL,N,N,113,4,06,1175754,1898974,41.87815451,-87.630131336,"(41.87815451, -87.630131336)"
JF111199,01/13/2022 07:40:00 AM,0000X W MAPLE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1824,2,06,1175937,1907619,41.901872736,-87.62919893,"(41.901872736, -87.62919893)"
JF111681,01/13/2022 03:00:00 PM,071XX S JEFFERY BLVD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,Y,N,333,5,06,1190777,1858141,41.765755571,-87.576292427,"(41.765755571, -87.576292427)"
JF111999,01/13/2022 08:10:00 PM,003XX S RICHMOND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1124,27,08B,1156768,1898363,41.876883573,-87.699860079,"(41.876883573, -87.699860079)"
JF111454,01/13/2022 11:33:00 AM,026XX W PETERSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,N,N,2413,40,14,1157828,1939764,41.990469268,-87.69483597,"(41.990469268, -87.69483597)"
JF111208,01/13/2022 07:35:00 AM,035XX W ROOSEVELT RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,1133,24,04A,1153056,1894484,41.866313546,-87.713592319,"(41.866313546, -87.713592319)"
JF111920,01/13/2022 06:20:00 PM,005XX W ALDINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1925,44,07,1172005,1922302,41.942251221,-87.643207502,"(41.942251221, -87.643207502)"
JE489078,12/26/2021 08:33:00 AM,052XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,932,16,08B,1166231,1869933,41.798671915,-87.66592596,"(41.798671915, -87.66592596)"
JE488984,12/26/2021 02:30:00 AM,037XX N HARLEM AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,N,N,1632,38,05,1127406,1923985,41.947737863,-87.80709311,"(41.947737863, -87.80709311)"
JE489933,12/26/2021 10:00:00 PM,035XX N RUTHERFORD AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1632,38,06,1130776,1922854,41.944576825,-87.794731665,"(41.944576825, -87.794731665)"
JF111118,01/13/2022 01:40:00 AM,009XX N MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,Y,1833,42,04A,1177324,1906733,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
JE488979,12/26/2021 12:37:00 AM,066XX S PULASKI RD,041A,BATTERY,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,N,N,833,13,04B,1150850,1860070,41.771920176,-87.722588794,"(41.771920176, -87.722588794)"
JF111356,01/13/2022 07:00:00 AM,112XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,N,N,2212,19,07,1162402,1830035,41.689266438,-87.681076808,"(41.689266438, -87.681076808)"
JF111835,01/13/2022 02:30:00 PM,022XX N MARMORA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,2515,36,11,1136692,1914375,41.921205458,-87.773190177,"(41.921205458, -87.773190177)"
JE447917,11/16/2021 10:55:00 PM,031XX W 59TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,Y,N,824,14,14,1156281,1865335,41.786260554,-87.702538679,"(41.786260554, -87.702538679)"
JE489534,12/26/2021 07:10:00 PM,018XX W OGDEN AVE,031A,ROBBERY,ARMED - HANDGUN,CTA PLATFORM,N,N,1231,27,03,1164139,1898018,41.875784388,-87.672805765,"(41.875784388, -87.672805765)"
JE489291,12/26/2021 09:01:00 AM,073XX N ROGERS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SMALL RETAIL STORE,N,N,2424,49,04A,1161801,1948295,42.013796364,-87.679982964,"(42.013796364, -87.679982964)"
JF112113,01/13/2022 11:06:00 PM,020XX S CLARK ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,Y,N,131,25,18,1175815,1890660,41.855338981,-87.630157413,"(41.855338981, -87.630157413)"
JE489014,12/26/2021 04:00:00 AM,082XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,424,7,14,1197620,1850999,41.74598942,-87.551449002,"(41.74598942, -87.551449002)"
JF108743,01/10/2022 04:00:00 PM,004XX W 107TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VACANT LOT / LAND,N,N,2233,34,26,1175339,1833956,41.699747684,-87.633598069,"(41.699747684, -87.633598069)"
JF111221,01/13/2022 05:00:00 AM,008XX S LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1133,24,14,1151845,1896012,41.870530454,-87.717997831,"(41.870530454, -87.717997831)"
JF112240,01/13/2022 04:00:00 PM,098XX S CARPENTER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2223,34,07,1171049,1839673,41.715530576,-87.649139903,"(41.715530576, -87.649139903)"
JF116531,01/12/2022 06:00:00 PM,003XX W WOLF POINT PLZ,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,N,N,1831,42,11,1173799,1902509,41.887898497,-87.637204288,"(41.887898497, -87.637204288)"
JE489024,12/26/2021 05:29:00 AM,044XX N ASHLAND AVE,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,APARTMENT,N,N,1912,47,24,1164855,1929582,41.962382833,-87.669279496,"(41.962382833, -87.669279496)"
JE490018,12/26/2021 10:00:00 PM,092XX S MERRILL AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,413,7,06,1192118,1844141,41.727305862,-87.571831428,"(41.727305862, -87.571831428)"
JE488982,12/26/2021 02:10:00 AM,091XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,N,Y,634,21,08B,1176554,1844324,41.728171728,-87.62883865,"(41.728171728, -87.62883865)"
JE489087,12/26/2021 08:45:00 AM,056XX S SHIELDS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,711,3,08A,1174937,1867348,41.791388486,-87.634076435,"(41.791388486, -87.634076435)"
JF111749,01/13/2022 04:00:00 PM,054XX S WOOD ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,932,16,08A,1165272,1868662,41.795204516,-87.669478818,"(41.795204516, -87.669478818)"
JF127174,01/28/2022 05:05:00 PM,063XX S KEDZIE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,823,17,26,1156143,1862448,41.778340981,-87.703122242,"(41.778340981, -87.703122242)"
JF127350,01/28/2022 10:00:00 PM,033XX W LE MOYNE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1422,26,07,1153912,1909771,41.908245599,-87.710042218,"(41.908245599, -87.710042218)"
JF112080,01/13/2022 10:19:00 PM,017XX N MEADE AVE,0460,BATTERY,SIMPLE,APARTMENT,Y,N,2513,29,08B,1135476,1910969,41.911880697,-87.777739199,"(41.911880697, -87.777739199)"
JF111514,01/13/2022 12:05:00 PM,002XX W 28TH PL,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,N,914,11,03,1174925,1886010,41.842598983,-87.633563171,"(41.842598983, -87.633563171)"
JF115975,01/13/2022 07:00:00 PM,100XX W OHARE ST,0890,THEFT,FROM BUILDING,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,N,N,1651,41,06,1100658,1934241,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
JE477754,12/14/2021 06:57:00 PM,082XX S VERNON AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE,Y,N,631,6,08B,1180680,1850414,41.744789745,-87.613537842,"(41.744789745, -87.613537842)"
JF111308,01/13/2022 09:10:00 AM,058XX S WESTERN AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,824,16,06,1161372,1865828,41.787509402,-87.68385874,"(41.787509402, -87.68385874)"
JF113440,01/13/2022 08:00:00 AM,030XX W CARROLL AVE,0810,THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,N,N,1222,27,06,1156114,1902253,41.887571335,-87.702156331,"(41.887571335, -87.702156331)"
JF111416,01/13/2022 10:25:00 AM,095XX S EUCLID AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,431,7,08B,1190847,1842066,41.721642614,-87.576554028,"(41.721642614, -87.576554028)"
JF113143,01/13/2022 06:00:00 PM,016XX W HOWARD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,N,N,2422,49,11,1163775,1950346,42.019382771,-87.672661273,"(42.019382771, -87.672661273)"
JF116364,01/13/2022 03:00:00 PM,047XX W 45TH ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,815,22,08B,1145697,1874386,41.811304455,-87.741116863,"(41.811304455, -87.741116863)"
JF112036,01/13/2022 09:08:00 PM,011XX E 82ND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,411,8,08B,1185276,1850520,41.744973888,-87.596694322,"(41.744973888, -87.596694322)"
JF111790,01/13/2022 03:58:00 PM,036XX W FIFTH AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,N,N,1133,28,08B,1152354,1897856,41.875580565,-87.716080427,"(41.875580565, -87.716080427)"
JF112074,01/13/2022 09:10:00 PM,002XX S STATE ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,N,N,113,42,03,1176417,1899156,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
JF112631,01/13/2022 07:30:00 PM,057XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,715,16,05,1166652,1866697,41.789782964,-87.664474393,"(41.789782964, -87.664474393)"
JF111803,01/13/2022 03:11:00 PM,045XX S UNION AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,925,11,15,1172388,1874877,41.812105357,-87.643201402,"(41.812105357, -87.643201402)"
JF112699,01/13/2022 03:15:00 AM,004XX N STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1834,42,14,1176302,1903096,41.889453169,-87.627994833,"(41.889453169, -87.627994833)"
JF111929,01/13/2022 05:20:00 PM,076XX S HALSTED ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,Y,N,621,17,03,1172288,1854297,41.755633717,-87.644173224,"(41.755633717, -87.644173224)"
JF117102,01/12/2022 09:57:00 AM,019XX W BALMORAL AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,N,N,2012,40,17,1162597,1935877,41.979704296,-87.677404049,"(41.979704296, -87.677404049)"
JF111407,01/13/2022 10:44:00 AM,044XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,2524,31,08B,1146389,1918247,41.931651256,-87.737461807,"(41.931651256, -87.737461807)"
JF115314,01/13/2022 10:25:00 PM,016XX N HUDSON AVE,0810,THEFT,OVER $500,STREET,N,N,1813,43,06,1173015,1911172,41.911687662,-87.639826197,"(41.911687662, -87.639826197)"
JF112023,01/13/2022 08:50:00 PM,003XX E 71ST ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,Y,N,322,6,04B,1180036,1858030,41.765703646,-87.61566474,"(41.765703646, -87.61566474)"
JF107985,01/09/2022 06:57:00 PM,096XX S PERRY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,511,21,08A,1177308,1840992,41.719011315,-87.626176882,"(41.719011315, -87.626176882)"
JF111451,01/13/2022 11:08:00 AM,022XX N LINCOLN AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,RESTAURANT,N,N,1812,43,24,1171513,1915251,41.922913834,-87.645223803,"(41.922913834, -87.645223803)"
JF111139,01/13/2022 02:00:00 AM,096XX S AVENUE N,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,432,10,02,1201127,1841714,41.720422548,-87.538912969,"(41.720422548, -87.538912969)"
JF115137,01/13/2022 07:00:00 PM,065XX S OAKLEY AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,832,16,26,1162200,1861165,41.774696297,-87.680952516,"(41.774696297, -87.680952516)"
JF111669,01/13/2022 02:30:00 PM,008XX S BELL AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,1225,28,03,1161516,1896247,41.87097959,-87.68248576,"(41.87097959, -87.68248576)"
JF113044,01/13/2022 07:15:00 PM,020XX N CLARK ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,1814,43,02,1173852,1913957,41.919311217,-87.636668238,"(41.919311217, -87.636668238)"
JF114335,01/13/2022 06:25:00 PM,066XX S MARYLAND AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,321,5,03,1183035,1861179,41.774275614,-87.604574728,"(41.774275614, -87.604574728)"
JF111245,01/13/2022 01:30:00 AM,072XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,323,6,08B,1181158,1857186,41.76336186,-87.611578234,"(41.76336186, -87.611578234)"
JF112016,01/13/2022 08:00:00 PM,037XX W WRIGHTWOOD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2524,31,15,1150796,1917021,41.928201818,-87.721298832,"(41.928201818, -87.721298832)"
JF111471,01/13/2022 02:00:00 AM,059XX S ROCKWELL ST,0810,THEFT,OVER $500,STREET,N,N,824,16,06,1160057,1865171,41.785733662,-87.688698375,"(41.785733662, -87.688698375)"
JF114079,01/13/2022 09:00:00 PM,002XX W 111TH PL,0810,THEFT,OVER $500,STREET,N,N,522,34,06,1176625,1831000,41.691607219,-87.62897781,"(41.691607219, -87.62897781)"
JF112457,01/13/2022 08:00:00 PM,023XX W 23RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1034,25,08B,1161112,1888684,41.850234368,-87.684178931,"(41.850234368, -87.684178931)"
JF112891,01/13/2022 02:30:00 PM,082XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,631,8,08B,1183338,1850554,41.745112495,-87.603794309,"(41.745112495, -87.603794309)"
JF112555,01/13/2022 10:00:00 PM,057XX S CICERO AVE,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,N,N,813,23,06,1145654,1866253,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
JF111743,01/13/2022 03:41:00 PM,062XX S UNION AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,Y,N,711,16,08A,1172637,1863365,41.780509717,-87.642627358,"(41.780509717, -87.642627358)"
JF111907,01/13/2022 06:02:00 PM,035XX S WOOD ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,912,12,15,1164927,1881302,41.829897424,-87.670386368,"(41.829897424, -87.670386368)"
JF111962,01/13/2022 07:13:00 PM,076XX S CICERO AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SMALL RETAIL STORE,N,N,833,18,04A,1145727,1853720,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
JF113198,01/13/2022 10:30:00 PM,020XX W 23RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1034,25,08B,1162896,1888733,41.850331635,-87.677629975,"(41.850331635, -87.677629975)"
JF111693,01/13/2022 10:38:00 AM,004XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1834,42,06,1177357,1903444,41.890384236,-87.624109917,"(41.890384236, -87.624109917)"
JF111353,01/13/2022 09:46:00 AM,026XX S PULASKI RD,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,N,N,1031,22,04A,1150136,1886140,41.843473932,-87.724529173,"(41.843473932, -87.724529173)"
JF112690,01/13/2022 06:00:00 PM,010XX E 133RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,533,9,07,1185665,1817274,41.653733573,-87.596311436,"(41.653733573, -87.596311436)"
JF112032,01/13/2022 04:00:00 PM,009XX W BELMONT AVE,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1924,44,06,1169537,1921439,41.939937278,-87.652303638,"(41.939937278, -87.652303638)"
JF111599,01/13/2022 12:00:00 PM,118XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2212,19,14,1161527,1825864,41.677838584,-87.684395211,"(41.677838584, -87.684395211)"
JF111683,01/13/2022 08:44:00 AM,044XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT / GROUNDS,N,N,215,3,14,1177455,1875639,41.814083187,-87.624592823,"(41.814083187, -87.624592823)"
