,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
12632,JE299272,07/10/2021 12:00:00 AM,017XX W WILSON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,N,N,1912,47.0,11,1163839,1930595,41.965184094,-87.67298621100001,"(41.965184094, -87.672986211)",3
12633,JE302143,07/10/2021 02:15:00 PM,0000X E LAKE ST,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),N,N,111,42.0,06,1176981,1901745,41.885730611,-87.625542215,"(41.885730611, -87.625542215)",32
12634,JE296430,07/10/2021 02:25:00 AM,070XX S JEFFERY BLVD,0460,BATTERY,SIMPLE,BAR OR TAVERN,N,N,332,5.0,08B,1190762,1858684,41.767245969,-87.57632989,"(41.767245969, -87.57632989)",43
12635,JE296926,07/10/2021 01:55:00 PM,017XX N ST LOUIS AVE,0560,ASSAULT,SIMPLE,APARTMENT,Y,Y,1422,26.0,08A,1152988,1911401,41.91273684,-87.713393267,"(41.91273684, -87.713393267)",23
12636,JE296923,07/10/2021 12:45:00 PM,008XX E 80TH ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,Y,N,624,8.0,26,1183130,1852139,41.749466741,-87.604507253,"(41.749466741, -87.604507253)",44
12637,JE298756,07/10/2021 12:22:00 AM,049XX S PRINCETON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,N,N,935,3.0,26,1175123,1872158,41.804583454,-87.63325077299999,"(41.804583454, -87.633250773)",37
12638,JE337357,08/14/2021 04:39:00 PM,084XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,613,21.0,15,1172453,1848657,41.740153196,-87.64373419299999,"(41.740153196, -87.643734193)",71
12639,JE337900,08/14/2021 07:00:00 PM,079XX S PHILLIPS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,N,Y,422,7.0,04B,1193900,1852965,41.751476233000005,-87.56501525,"(41.751476233, -87.56501525)",46
12640,JE355353,08/28/2021 01:51:00 PM,021XX W 18th St,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,1234,25.0,06,1162511,1891389,41.857628021,-87.678968706,"(41.857628021, -87.678968706)",31
12641,JE337114,08/14/2021 09:00:00 AM,036XX W DOUGLAS BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1011,24.0,14,1152170,1893209,41.862832306,-87.71687853799999,"(41.862832306, -87.716878538)",29
12642,JE336828,08/14/2021 05:52:00 AM,070XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,N,N,832,17.0,14,1161592,1857893,41.765730100999995,-87.683272019,"(41.765730101, -87.683272019)",66
12643,JE342698,07/10/2021 01:30:00 PM,012XX N WELLS ST,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1821,2.0,06,1174488,1908479,41.904265132,-87.634495504,"(41.904265132, -87.634495504)",8
12644,JE337363,08/14/2021 04:30:00 PM,016XX E 79TH ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,414,8.0,08B,1188721,1852930,41.751505533,-87.583994603,"(41.751505533, -87.583994603)",43
12645,JE337300,08/14/2021 03:05:00 PM,027XX W 68TH ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,N,N,831,17.0,08B,1159381,1859440,41.770020864,-87.6913338,"(41.770020864, -87.6913338)",66
12646,JE337022,08/14/2021 12:00:00 AM,005XX W ARLINGTON PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1935,43.0,11,1172257,1916656,41.926752801999996,-87.64244852600001,"(41.926752802, -87.642448526)",7
12647,JE436845,11/02/2021 06:55:00 PM,026XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1935,43.0,06,1171818,1918166,41.930906002,-87.644017035,"(41.930906002, -87.644017035)",7
12648,JE338434,08/14/2021 06:50:00 AM,006XX N HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1214,27.0,07,1170949,1904274,41.892804737,-87.647618542,"(41.892804737, -87.647618542)",24
12649,JE338917,08/14/2021 08:30:00 PM,048XX N DRAKE AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,N,1712,33.0,04B,1151842,1932019,41.969336887,-87.71705885799999,"(41.969336887, -87.717058858)",14
12650,JE336983,08/14/2021 01:00:00 AM,007XX W ADAMS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1232,27.0,07,1171256,1899328,41.879225851,-87.64663641700001,"(41.879225851, -87.646636417)",28
12651,JE338032,08/14/2021 09:30:00 PM,053XX N WESTERN AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,NURSING / RETIREMENT HOME,N,N,2011,40.0,26,1159379,1935412,41.978495324,-87.68925142299999,"(41.978495324, -87.689251423)",4
12652,JE352840,08/28/2021 09:38:00 AM,039XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1122,28.0,08B,1150053,1899043,41.878882923,-87.72449797700001,"(41.878882923, -87.724497977)",26
12653,JE338329,08/14/2021 04:00:00 PM,028XX S MILLARD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,Y,1032,22.0,05,1152496,1884980,41.840244514,-87.715899021,"(41.840244514, -87.715899021)",30
12654,JE340250,08/14/2021 10:00:00 PM,009XX E 104TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,512,9.0,07,1184238,1836191,41.705677781999995,-87.600944364,"(41.705677782, -87.600944364)",50
12655,JE337112,08/14/2021 09:00:00 AM,046XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,215,3.0,07,1178819,1874403,41.810660518,-87.619627241,"(41.810660518, -87.619627241)",38
12656,JE336834,08/14/2021 04:00:00 AM,018XX S HAMLIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1014,24.0,14,1151344,1890788,41.856205031,-87.719974206,"(41.856205031, -87.719974206)",29
12657,JE352648,08/28/2021 02:45:00 AM,051XX W AGATITE AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,N,N,1623,45.0,03,1141301,1929101,41.961531168,-87.75589089399999,"(41.961531168, -87.755890894)",15
12658,JE339684,08/14/2021 01:14:00 PM,056XX S KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,813,13.0,14,1147993,1866865,41.790621955,-87.732887875,"(41.790621955, -87.732887875)",62
12659,JE337878,08/14/2021 12:00:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,APARTMENT,N,N,312,20.0,08B,1180028,1862378,41.777635185,-87.615561058,"(41.777635185, -87.615561058)",69
12660,JE366595,09/08/2021 04:00:00 PM,026XX N SHEFFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1935,43.0,07,1169172,1917666,41.929591941,-87.65375503799999,"(41.929591941, -87.653755038)",7
12661,JE336871,08/14/2021 03:00:00 AM,001XX E 68TH ST,0820,THEFT,$500 AND UNDER,STREET,N,N,322,6.0,06,1178461,1859963,41.77104392,-87.621378945,"(41.77104392, -87.621378945)",69
12662,JE331491,08/03/2021 12:00:00 AM,017XX N MOODY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2513,29.0,14,1135149,1910826,41.911494094,-87.778943916,"(41.911494094, -87.778943916)",25
12663,JE297262,07/10/2021 08:05:00 PM,050XX W LE MOYNE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2533,37.0,07,1142563,1909506,41.907737139,-87.75173974799999,"(41.907737139, -87.751739748)",25
12664,JE296709,07/10/2021 10:50:00 AM,078XX S PAULINA ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,611,17.0,04B,1166371,1852792,41.751631808,-87.665900401,"(41.751631808, -87.665900401)",71
12665,JE298861,07/10/2021 08:53:00 PM,074XX N CLARK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,2424,49.0,08B,1163031,1949529,42.017156634,-87.675422211,"(42.017156634, -87.675422211)",1
12666,JE342255,08/07/2021 04:30:00 PM,033XX N HALSTED ST,0870,THEFT,POCKET-PICKING,SIDEWALK,N,N,1924,44.0,06,1170327,1922601,41.943108594,-87.649366085,"(41.943108594, -87.649366085)",6
12667,JE337608,08/14/2021 09:26:00 PM,053XX S ASHLAND AVE,0460,BATTERY,SIMPLE,CTA BUS,N,N,932,16.0,08B,1166578,1869406,41.797218365,-87.66466846899999,"(41.797218365, -87.664668469)",61
12668,JE336907,08/14/2021 07:00:00 AM,084XX S SAGINAW AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,423,7.0,06,1195296,1849596,41.742197108,-87.560010639,"(41.742197108, -87.560010639)",46
12669,JE337248,08/14/2021 02:26:00 PM,056XX W BARRY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,Y,N,2514,31.0,15,1138372,1920049,41.936745248,-87.76687963100001,"(41.936745248, -87.766879631)",19
12670,JE331048,08/08/2021 11:20:00 PM,036XX N DRAKE AVE,0460,BATTERY,SIMPLE,STREET,N,N,1732,35.0,08B,1152079,1923871,41.946973531,-87.71640309600001,"(41.946973531, -87.716403096)",16
12671,JE337476,08/14/2021 06:30:00 PM,021XX W 54TH PL,0820,THEFT,$500 AND UNDER,STREET,N,N,932,16.0,06,1163138,1868499,41.794802179,-87.677308812,"(41.794802179, -87.677308812)",61
12672,JE353058,08/28/2021 01:09:00 PM,095XX S PERRY AVE,2023,NARCOTICS,POSSESS - HEROIN (TAN / BROWN TAR),STREET,Y,N,511,21.0,18,1177287,1841803,41.721237281,-87.62622940000001,"(41.721237281, -87.6262294)",49
12673,JE338736,08/11/2021 07:00:00 AM,049XX N FAIRFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,N,N,2031,40.0,07,1157124,1932704,41.971110661,-87.697618172,"(41.971110661, -87.697618172)",4
12674,JE434951,10/25/2021 11:21:00 AM,043XX W DIVERSEY AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,N,N,2524,31.0,06,1146793,1918257,41.931670982,-87.735976902,"(41.931670982, -87.735976902)",20
12675,JE341261,08/14/2021 12:00:00 AM,054XX S KOSTNER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,N,N,815,23.0,11,1147956,1868125,41.794080302,-87.732991284,"(41.794080302, -87.732991284)",62
12676,JE338004,08/14/2021 03:00:00 PM,034XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,211,4.0,07,1178497,1882226,41.832134798,-87.620570262,"(41.832134798, -87.620570262)",35
12677,JE337606,08/14/2021 09:37:00 PM,006XX N HOMAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1121,27.0,15,1153601,1903965,41.892319584,-87.71133931600001,"(41.892319584, -87.711339316)",23
12678,JE336819,08/14/2021 05:30:00 AM,011XX W BRYN MAWR AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,CTA PLATFORM,N,N,2023,48.0,03,1167668,1937354,41.983649153,-87.65871224200001,"(41.983649153, -87.658712242)",77
12679,JE342755,08/11/2021 11:00:00 AM,027XX W LELAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,N,N,1911,40.0,10,1157397,1931106,41.966720101,-87.696657986,"(41.966720101, -87.696657986)",4
12680,JE336805,08/14/2021 01:00:00 AM,034XX N HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1924,44.0,08B,1170321,1922869,41.943844128,-87.649380278,"(41.943844128, -87.649380278)",6
12681,JE337544,08/14/2021 08:16:00 PM,020XX W FARGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,N,Y,2424,49.0,08B,1161163,1949268,42.016479636999996,-87.68230329299999,"(42.016479637, -87.682303293)",1
12682,JE337374,08/14/2021 04:51:00 PM,001XX N LA SALLE ST,0560,ASSAULT,SIMPLE,RESTAURANT,N,N,122,42.0,08A,1175117,1900869,41.883368800999996,-87.63241340200001,"(41.883368801, -87.632413402)",32
12683,JE342362,07/30/2021 09:00:00 AM,042XX N HAZEL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1915,46.0,07,1169724,1928267,41.958669491,-87.651416696,"(41.958669491, -87.651416696)",3
12684,JE336787,08/14/2021 03:11:00 AM,011XX W 17TH ST,0460,BATTERY,SIMPLE,APARTMENT,N,Y,1235,25.0,08B,1169170,1891899,41.85888564,-87.654511519,"(41.85888564, -87.654511519)",31
12685,JE337522,08/14/2021 07:58:00 PM,008XX N CAMBRIDGE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,1823,27.0,15,1172535,1905709,41.896707532,-87.64175135200001,"(41.896707532, -87.641751352)",8
12686,JE337525,08/14/2021 06:00:00 PM,035XX N FREMONT ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,Y,N,1924,44.0,18,1169636,1923784,41.946369896,-87.651871266,"(41.946369896, -87.651871266)",6
12687,JE352768,08/28/2021 07:45:00 AM,085XX S KINGSTON AVE,0560,ASSAULT,SIMPLE,ALLEY,N,N,423,7.0,08A,1194647,1848930,41.740385528000004,-87.56241038200001,"(41.740385528, -87.562410382)",46
12688,JE337490,08/14/2021 06:41:00 PM,027XX W HARRISON ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,N,N,1135,28.0,04B,1158248,1897253,41.873807522,-87.69445629,"(41.873807522, -87.69445629)",27
12689,JE340207,08/14/2021 10:30:00 PM,089XX S STONY ISLAND AVE,0810,THEFT,OVER $500,BAR OR TAVERN,N,N,413,8.0,06,1188356,1845975,41.732429048,-87.585553602,"(41.732429048, -87.585553602)",48
12690,JE337417,08/14/2021 05:35:00 PM,068XX S LOOMIS BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,725,17.0,08A,1168179,1859299,41.769449202,-87.65908802700001,"(41.769449202, -87.659088027)",67
12691,JE431189,11/02/2021 10:05:00 AM,081XX S MARYLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,N,N,631,8.0,14,1183319,1851207,41.746904839,-87.603843642,"(41.746904839, -87.603843642)",44
12692,JE337168,08/14/2021 01:00:00 PM,039XX S HALSTED ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,N,925,11.0,03,1171618,1878831,41.822972454,-87.64590971,"(41.822972454, -87.64590971)",61
12693,JE337415,08/14/2021 05:35:00 PM,048XX W LAKE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,N,N,1532,28.0,03,1144147,1901839,41.886668404,-87.746113681,"(41.886668404, -87.746113681)",25
12694,JE353461,08/28/2021 08:14:00 PM,079XX S ELLIS AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,Y,N,624,8.0,15,1184269,1852603,41.750713454,-87.60031905700001,"(41.750713454, -87.600319057)",44
12695,JE325833,08/04/2021 09:45:00 AM,007XX N KEDZIE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,LIBRARY,Y,N,1221,27.0,18,1154906,1904762,41.894480568,-87.706525192,"(41.894480568, -87.706525192)",23
12696,JE354776,08/28/2021 09:00:00 PM,048XX N KIMBALL AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,STREET,N,N,1713,33.0,02,1152839,1932034,41.96935831,-87.713392466,"(41.96935831, -87.713392466)",14
12697,JE337338,08/14/2021 04:21:00 PM,061XX S NORMAL BLVD,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,N,711,20.0,03,1174010,1864350,41.783182292,-87.63756449899999,"(41.783182292, -87.637564499)",68
12698,JE337136,08/14/2021 01:05:00 PM,004XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,N,N,1834,42.0,08B,1177329,1903108,41.88946287,-87.624222942,"(41.88946287, -87.624222942)",8
12699,JE337631,08/14/2021 10:00:00 PM,062XX S HARLEM AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),N,N,812,23.0,14,1129454,1862389,41.778674144,-87.800968982,"(41.778674144, -87.800968982)",64
12700,JE338688,08/14/2021 10:00:00 PM,0000X E LAKE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,111,42.0,07,1176991,1901746,41.885733129,-87.625505463,"(41.885733129, -87.625505463)",32
12701,JE338023,08/14/2021 10:00:00 PM,061XX N CALIFORNIA AVE,0810,THEFT,OVER $500,STREET,N,N,2413,50.0,06,1156562,1940544,41.992635429,-87.699471371,"(41.992635429, -87.699471371)",2
12702,JE352735,08/28/2021 07:00:00 AM,030XX N DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,N,N,1931,32.0,14,1162490,1920007,41.936158492,-87.678243716,"(41.936158492, -87.678243716)",5
12703,JE320242,07/29/2021 10:40:00 AM,040XX S FEDERAL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,Y,N,213,3.0,07,1176371,1877893,41.820292825,-87.62850118899999,"(41.820292825, -87.628501189)",38
12704,JE337227,08/14/2021 01:00:00 PM,059XX S SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,822,23.0,14,1155404,1865227,41.785981797,-87.70575712200001,"(41.785981797, -87.705757122)",66
12705,JE337568,08/14/2021 07:46:00 PM,006XX E 92ND PL,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ABANDONED BUILDING,Y,N,633,9.0,15,1182192,1843784,41.726561424,-87.608202395,"(41.726561424, -87.608202395)",44
12706,JE337672,08/14/2021 11:12:00 PM,0000X S KOSTNER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1113,28.0,15,1147065,1899465,41.880098581999995,-87.735458659,"(41.880098582, -87.735458659)",26
12707,JE352985,08/28/2021 05:45:00 AM,0000X W 103RD ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL / MOTEL,N,N,512,34.0,02,1177576,1836668,41.707139627,-87.625325518,"(41.707139627, -87.625325518)",49
12708,JE337098,08/14/2021 12:00:00 PM,020XX S PULASKI RD,0460,BATTERY,SIMPLE,CTA TRAIN,N,N,1014,24.0,08B,1150029,1889979,41.854010712,-87.724822014,"(41.854010712, -87.724822014)",29
12709,JE337572,08/14/2021 09:07:00 PM,013XX W 71ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,734,6.0,04B,1168638,1857682,41.76500206,-87.657452117,"(41.76500206, -87.657452117)",67
12710,JE337560,08/14/2021 08:30:00 PM,062XX S MENARD AVE,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,812,13.0,08B,1138812,1862634,41.779182368,-87.76665520799999,"(41.779182368, -87.766655208)",64
12711,JE337713,08/14/2021 10:30:00 PM,003XX W 79TH ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,623,17.0,04A,1175563,1852568,41.750816515,-87.632222828,"(41.750816515, -87.632222828)",44
12712,JE353373,08/28/2021 06:13:00 PM,063XX S YALE AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),STREET,Y,N,722,20.0,18,1175585,1863128,41.779793875,-87.63182661299999,"(41.779793875, -87.631826613)",68
12713,JE338309,08/14/2021 03:30:00 PM,034XX W SHAKESPEARE AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,1413,26.0,06,1153238,1914076,41.92007231,-87.712403673,"(41.92007231, -87.712403673)",22
12714,JE340326,08/14/2021 10:00:00 AM,015XX N MAYFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2531,29.0,07,1136739,1909549,41.907961503,-87.773133306,"(41.907961503, -87.773133306)",25
12715,JE337440,08/14/2021 06:00:00 PM,006XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1532,28.0,08B,1144251,1903638,41.891603116999995,-87.745686519,"(41.891603117, -87.745686519)",25
12716,JE336831,08/14/2021 04:00:00 AM,065XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),N,N,725,15.0,08A,1166448,1861413,41.775287356,-87.66537291,"(41.775287356, -87.66537291)",67
12717,JE337596,08/14/2021 08:50:00 PM,065XX N AVONDALE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,PARK PROPERTY,N,N,1612,41.0,14,1125156,1942906,41.999696749,-87.81494290200001,"(41.999696749, -87.814942902)",9
12718,JE337304,08/14/2021 01:30:00 PM,107XX S WENTWORTH AVE,0810,THEFT,OVER $500,RESIDENCE,N,Y,513,34.0,06,1176856,1833549,41.698596861,-87.62805568200001,"(41.698596861, -87.628055682)",49
12719,JE312332,07/22/2021 05:40:00 PM,051XX S INGLESIDE AVE,0890,THEFT,FROM BUILDING,RESIDENCE - YARD (FRONT / BACK),N,N,233,5.0,06,1183415,1871144,41.801611593000004,-87.60287137600001,"(41.801611593, -87.602871376)",41
12720,JE317374,06/21/2021 12:00:00 PM,093XX S EAST END AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,N,N,413,8.0,11,1189180,1843394,41.725326836,-87.58261744100001,"(41.725326836, -87.582617441)",48
12721,JE296625,07/10/2021 08:00:00 AM,009XX W 77TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,621,17.0,08B,1171510,1853782,41.754237558,-87.647039455,"(41.754237558, -87.647039455)",71
12722,JE326483,08/04/2021 10:00:00 PM,077XX S YATES BLVD,0560,ASSAULT,SIMPLE,STREET,N,N,421,7.0,08A,1193541,1854131,41.75468462,-87.566292693,"(41.75468462, -87.566292693)",43
12723,JE296502,07/10/2021 04:25:00 AM,0000X E MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,Y,Y,112,42.0,08B,1176591,1899936,41.880775433000004,-87.627029031,"(41.880775433, -87.627029031)",32
12724,JE337635,08/14/2021 09:41:00 PM,036XX W ROOSEVELT RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1133,24.0,15,1152071,1894464,41.86627812,-87.717208895,"(41.86627812, -87.717208895)",29
12725,JE336931,08/14/2021 08:00:00 AM,083XX S MANISTEE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,423,7.0,08A,1195947,1850181,41.743786316,-87.55760610799999,"(41.743786316, -87.557606108)",46
12726,JE342569,08/12/2021 10:30:00 AM,024XX S ST LOUIS AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1024,22.0,08A,1153419,1887660,41.847580503,-87.712440861,"(41.847580503, -87.712440861)",30
12727,JE337162,08/14/2021 01:00:00 PM,079XX S EAST END AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,414,8.0,08A,1189026,1852748,41.750998814,-87.582882758,"(41.750998814, -87.582882758)",46
12728,JE339502,08/14/2021 02:00:00 AM,048XX W BERENICE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1634,45.0,08B,1143480,1925154,41.950659687,-87.747978706,"(41.950659687, -87.747978706)",15
12729,JE342278,08/10/2021 11:00:00 PM,029XX W EASTWOOD AVE,0810,THEFT,OVER $500,STREET,N,N,1713,33.0,06,1155938,1930699,41.965632894,-87.702033556,"(41.965632894, -87.702033556)",14
12730,JE337570,08/14/2021 08:57:00 PM,050XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,2024,48.0,14,1168723,1933709,41.973624311,-87.65493832799999,"(41.973624311, -87.654938328)",3
12731,JE337305,08/14/2021 06:00:00 AM,028XX W 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,831,18.0,08B,1158709,1857432,41.764524351999995,-87.693851809,"(41.764524352, -87.693851809)",66
12732,JE336788,08/14/2021 01:28:00 AM,062XX S PARK SHORE EAST CT,031A,ROBBERY,ARMED - HANDGUN,STREET,N,N,314,5.0,03,1187570,1863935,41.781731648000004,-87.58786288600001,"(41.781731648, -87.587862886)",42
12733,JE342763,07/25/2021 11:00:00 AM,060XX N DAMEN AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,N,Y,2413,40.0,02,1161901,1940088,41.99127403,-87.679845495,"(41.99127403, -87.679845495)",2
12734,JE337702,08/14/2021 11:30:00 PM,003XX S STATE ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SIDEWALK,N,N,113,4.0,03,1176426,1898874,41.877864969,-87.62766695399999,"(41.877864969, -87.627666954)",32
12735,JE310619,07/22/2021 07:30:00 PM,050XX S SEELEY AVE,0560,ASSAULT,SIMPLE,STREET,N,N,931,15.0,08A,1163544,1871176,41.802139686,-87.67574491200001,"(41.802139686, -87.675744912)",61
12736,JE337016,08/14/2021 11:02:00 AM,003XX S KILBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1131,28.0,14,1146442,1898110,41.876392188000004,-87.737780789,"(41.876392188, -87.737780789)",26
12737,JE316996,07/21/2021 06:00:00 PM,018XX N CLARK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),N,N,1814,43.0,11,1174427,1912756,41.916002784,-87.634591587,"(41.916002784, -87.634591587)",7
12738,JE310173,07/22/2021 01:00:00 PM,015XX N LAKE SHORE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,1824,43.0,11,1176722,1910731,41.910394484,-87.62622133,"(41.910394484, -87.62622133)",8
12739,JE314804,07/22/2021 11:30:00 AM,048XX N ROCKWELL ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,2031,40.0,11,1158151,1932363,41.970153966,-87.693851138,"(41.970153966, -87.693851138)",4
12740,JE309896,07/22/2021 08:30:00 AM,039XX N ALBANY AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,N,Y,1733,33.0,04B,1155018,1926050,41.952894298000004,-87.705541446,"(41.952894298, -87.705541446)",16
12741,JE316592,05/13/2021 09:00:00 AM,027XX N MERRIMAC AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,Y,2512,30.0,26,1134271,1917584,41.930054378,-87.782009852,"(41.930054378, -87.782009852)",19
12742,JE310647,07/22/2021 07:30:00 PM,018XX S MILLARD AVE,0560,ASSAULT,SIMPLE,STREET,N,Y,1014,24.0,08A,1152337,1890621,41.855727241,-87.716333766,"(41.855727241, -87.716333766)",29
