,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
9166,JF149519,02/19/2022 12:30:00 PM,031XX W CHICAGO AVE,0460,BATTERY,SIMPLE,GAS STATION,N,N,1221,27.0,08B,1155074,1905156,41.895558371999996,-87.70589759299999,"(41.895558372, -87.705897593)",23
9167,JE367726,08/08/2021 01:33:00 PM,045XX S JUSTINE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,N,N,924,15.0,26,1166767,1874580,41.811412376999996,-87.663827585,"(41.811412377, -87.663827585)",61
9168,JF151300,02/19/2022 05:00:00 PM,062XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PRIVATE GROUNDS,N,N,712,16.0,14,1169388,1863494,41.780934705,-87.65453501200001,"(41.780934705, -87.654535012)",68
9169,JE460370,11/29/2021 02:45:00 PM,066XX S PERRY AVE,0810,THEFT,OVER $500,PARK PROPERTY,N,N,722,6.0,06,1176537,1861062,41.774103185,-87.628398562,"(41.774103185, -87.628398562)",69
9170,JE413238,10/17/2021 10:00:00 PM,035XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,N,N,1133,28.0,14,1152754,1898459,41.877227358,-87.714595808,"(41.877227358, -87.714595808)",27
9171,JE412616,10/17/2021 10:20:00 AM,068XX N LAKEWOOD AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,N,N,2431,49.0,06,1166259,1945454,42.005906076,-87.663661305,"(42.005906076, -87.663661305)",1
9172,JE459786,11/29/2021 12:18:00 AM,081XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,N,N,631,8.0,08B,1182970,1851301,41.747170897,-87.60511954100001,"(41.747170897, -87.605119541)",44
9173,JE460613,11/29/2021 05:47:00 PM,018XX E 71ST ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,333,5.0,08A,1190050,1858242,41.766050250999996,-87.57895383299999,"(41.766050251, -87.578953833)",43
9174,JF149421,02/19/2022 11:25:00 AM,055XX N BROADWAY,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,N,N,2013,48.0,08A,1167308,1937033,41.982776093000005,-87.66004553299999,"(41.982776093, -87.660045533)",77
9175,JF149901,02/19/2022 08:05:00 PM,100XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2232,34.0,15,1172749,1838303,41.711733856,-87.642953935,"(41.711733856, -87.642953935)",73
9176,JF149897,02/19/2022 07:54:00 PM,080XX S ABERDEEN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,612,21.0,04A,1170382,1851445,41.747849136999996,-87.65124110299999,"(41.747849137, -87.651241103)",71
9177,JE477373,12/14/2021 09:00:00 AM,072XX S WHIPPLE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,N,Y,831,18.0,26,1157290,1856526,41.762066981,-87.69907734799999,"(41.762066981, -87.699077348)",66
9178,JE413797,10/17/2021 10:00:00 AM,012XX S WABASH AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,N,N,131,3.0,04B,1176961,1894924,41.867013845,-87.62582213399999,"(41.867013845, -87.625822134)",33
9179,JF150271,02/19/2022 10:00:00 AM,125XX S WALLACE ST,0810,THEFT,OVER $500,RESIDENCE,N,N,523,9.0,06,1174596,1821582,41.665808018,-87.63668498,"(41.665808018, -87.63668498)",53
9180,JF149741,02/19/2022 04:50:00 PM,049XX N KENMORE AVE,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,2024,48.0,08B,1168357,1933163,41.972134016,-87.65630006,"(41.972134016, -87.65630006)",3
9181,JE332267,08/09/2021 09:00:00 PM,072XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,323,6.0,08B,1181815,1857234,41.763478424,-87.60916874200001,"(41.763478424, -87.609168742)",69
9182,JE331837,08/09/2021 02:15:00 PM,065XX S FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,831,17.0,08B,1159171,1861103,41.774588677,-87.692058123,"(41.774588677, -87.692058123)",66
9183,JF150224,02/19/2022 02:00:00 PM,002XX W 109TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,513,34.0,14,1176645,1832327,41.695248254,-87.628864854,"(41.695248254, -87.628864854)",49
9184,JF149627,02/19/2022 01:40:00 PM,073XX S BELL AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,N,N,835,18.0,03,1162675,1855951,41.760378446,-87.679356561,"(41.760378446, -87.679356561)",66
9185,JF149347,02/19/2022 10:00:00 AM,012XX N WOOD ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,1424,1.0,03,1164162,1908682,41.90504675,-87.672419735,"(41.90504675, -87.672419735)",24
9186,JF152370,02/19/2022 03:02:00 PM,034XX W WILSON AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,N,N,1723,33.0,24,1152464,1930350,41.964744744,-87.714816052,"(41.964744744, -87.714816052)",14
9187,JE412911,10/17/2021 03:28:00 PM,020XX W GARFIELD BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,N,N,932,16.0,04A,1163750,1868178,41.793908476,-87.675073619,"(41.793908476, -87.675073619)",67
9188,JF149931,02/19/2022 08:28:00 PM,013XX N HUDSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1821,27.0,08B,1173068,1909520,41.907153315,-87.639680572,"(41.907153315, -87.639680572)",8
9189,JF150661,02/19/2022 10:00:00 PM,085XX S CICERO AVE,0460,BATTERY,SIMPLE,HOTEL / MOTEL,N,N,834,18.0,08B,1145925,1847569,41.737709752,-87.740958098,"(41.737709752, -87.740958098)",70
9190,JF150205,02/19/2022 05:00:00 PM,026XX E 100TH ST,0610,BURGLARY,FORCIBLE ENTRY,CAR WASH,N,N,431,7.0,05,1195380,1839154,41.713541266,-87.560046572,"(41.713541266, -87.560046572)",51
9191,JE415497,10/17/2021 12:01:00 AM,015XX N MILWAUKEE AVE,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,RESTAURANT,Y,N,1424,1.0,22,1163099,1910340,41.909618829,-87.676277805,"(41.909618829, -87.676277805)",24
9192,JF149972,02/19/2022 04:00:00 PM,056XX S LAFLIN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,713,16.0,07,1167300,1867331,41.791508877,-87.662080216,"(41.791508877, -87.662080216)",67
9193,JE412539,10/17/2021 12:00:00 AM,053XX S WINCHESTER AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,932,16.0,08A,1164262,1869197,41.796693965,-87.673167445,"(41.796693965, -87.673167445)",61
9194,JE443831,11/13/2021 12:37:00 PM,023XX W 35TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,912,12.0,14,1161354,1881058,41.829302775,-87.68350250700001,"(41.829302775, -87.683502507)",59
9195,JE460752,11/29/2021 09:05:00 PM,115XX S STEWART AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,522,34.0,08B,1175694,1828426,41.684564611,-87.63246296700001,"(41.684564611, -87.632462967)",53
9196,JF149384,02/19/2022 10:40:00 AM,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,124,25.0,06,1173303,1895451,41.868541914,-87.639235361,"(41.868541914, -87.639235361)",28
9197,JF152623,02/19/2022 02:16:00 PM,008XX S MICHIGAN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ALLEY,N,N,123,4.0,04A,1177401,1896536,41.871427308,-87.624157966,"(41.871427308, -87.624157966)",32
9198,JF168163,03/08/2022 06:00:00 PM,015XX N KEATING AVE,0810,THEFT,OVER $500,STREET,N,N,2533,37.0,06,1144446,1909732,41.908322064000004,-87.744816835,"(41.908322064, -87.744816835)",25
9199,JF149276,02/19/2022 08:20:00 AM,050XX W SCHOOL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1634,31.0,08B,1142170,1921470,41.940574898,-87.75288594,"(41.940574898, -87.75288594)",15
9200,JF150270,02/19/2022 11:00:00 PM,013XX W FULTON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1215,27.0,06,1167122,1901982,41.886598391,-87.661739426,"(41.886598391, -87.661739426)",28
9201,JF151097,02/19/2022 03:40:00 PM,018XX W NORTH AVE,0810,THEFT,OVER $500,STREET,N,N,1424,2.0,06,1163644,1910678,41.910534851,-87.674266171,"(41.910534851, -87.674266171)",24
9202,JE477692,12/14/2021 04:29:00 PM,106XX S UNION AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,2233,34.0,06,1173530,1834274,41.700660465,-87.640212478,"(41.700660465, -87.640212478)",49
9203,JF149445,02/19/2022 11:50:00 AM,040XX W 26TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,1031,22.0,06,1150045,1886423,41.84425229,-87.724855768,"(41.84425229, -87.724855768)",30
9204,JF149620,02/19/2022 02:57:00 PM,003XX N AUSTIN BLVD,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1512,29.0,08B,1136321,1901669,41.886345263,-87.774857276,"(41.886345263, -87.774857276)",25
9205,JF149462,02/19/2022 12:12:00 PM,035XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,213,3.0,15,1176893,1881582,41.830403980999996,-87.62647493200001,"(41.830403981, -87.626474932)",35
9206,JE444273,11/13/2021 11:00:00 AM,009XX W 32ND ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,913,11.0,05,1170432,1883717,41.836406057,-87.650118103,"(41.836406057, -87.650118103)",60
9207,JF149176,02/19/2022 02:30:00 AM,056XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,225,20.0,08A,1178117,1867725,41.792351443,-87.622404674,"(41.792351443, -87.622404674)",40
9208,JF149520,02/19/2022 01:20:00 PM,045XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,922,15.0,08B,1161125,1874604,41.811596987,-87.68452150899999,"(41.811596987, -87.684521509)",58
9209,JE182757,03/29/2021 12:26:00 AM,070XX W 63RD ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,812,23.0,15,1130344,1861917,41.777363718000004,-87.79771687200001,"(41.777363718, -87.797716872)",64
9210,JE347821,08/23/2021 11:54:00 PM,003XX S HOMAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,N,N,1133,28.0,15,1153775,1898196,41.8764854,-87.710853968,"(41.8764854, -87.710853968)",27
9211,JF150314,02/19/2022 08:00:00 PM,013XX W LUNT AVE,0810,THEFT,OVER $500,STREET,N,N,2423,49.0,06,1166018,1946633,42.009146441,-87.664514079,"(42.009146441, -87.664514079)",1
9212,JF151123,02/19/2022 01:00:00 PM,048XX W BALMORAL AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,N,N,1621,39.0,14,1143027,1935467,41.978967886999996,-87.749385554,"(41.978967887, -87.749385554)",12
9213,JF154796,02/17/2022 03:00:00 PM,027XX W FOSTER AVE,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,N,N,2031,40.0,06,1157091,1934423,41.975828358,-87.697692616,"(41.975828358, -87.697692616)",4
9214,JF149426,02/19/2022 11:33:00 AM,013XX S KEDZIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,Y,N,1022,24.0,15,1155242,1893543,41.863687754000004,-87.70559253299999,"(41.863687754, -87.705592533)",29
9215,JE414176,10/17/2021 10:00:00 PM,011XX E 45TH ST,0820,THEFT,$500 AND UNDER,STREET,N,N,222,4.0,06,1184790,1875406,41.813274661,-87.59769500799999,"(41.813274661, -87.597695008)",39
9216,JE415330,10/17/2021 10:09:00 PM,001XX S MASON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1513,29.0,06,1136856,1898785,41.878421612,-87.77296174899999,"(41.878421612, -87.772961749)",25
9217,JE412977,10/17/2021 01:00:00 PM,102XX S CHARLES ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2213,34.0,14,1168290,1837054,41.708403351,-87.65931976799999,"(41.708403351, -87.659319768)",72
9218,JF149241,02/19/2022 06:40:00 AM,008XX E 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,N,N,624,8.0,05,1183089,1852804,41.751292524,-87.60463685399999,"(41.751292524, -87.604636854)",44
9219,JE444388,11/13/2021 10:30:00 PM,084XX S MUSKEGON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,423,10.0,08B,1196620,1849624,41.74224119,-87.55515869,"(41.74224119, -87.55515869)",46
9220,JF149762,02/19/2022 04:29:00 PM,004XX N MC CLURG CT,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,N,N,1834,42.0,15,1179120,1903342,41.890064174,-87.61763856299999,"(41.890064174, -87.617638563)",8
9221,JF149983,02/19/2022 07:30:00 PM,015XX N FREMONT ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1822,2.0,06,1169954,1910618,41.910234820999996,-87.65108747200001,"(41.910234821, -87.651087472)",8
9222,JF150028,02/19/2022 11:23:00 PM,046XX N KASSON AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,Y,N,1722,39.0,18,1147030,1930651,41.965676611999996,-87.73478788700001,"(41.965676612, -87.734787887)",14
9223,JE461811,11/29/2021 11:57:00 AM,041XX N MONITOR AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,N,Y,1624,38.0,26,1136609,1926911,41.955607065,-87.77319418200001,"(41.955607065, -87.773194182)",15
9224,JF151973,02/19/2022 07:00:00 AM,007XX N AVERS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1112,27.0,07,1150591,1904654,41.894269615,-87.722375844,"(41.894269615, -87.722375844)",23
9225,JF154614,02/18/2022 01:30:00 PM,072XX S MICHIGAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,323,6.0,11,1178417,1856945,41.762763201999995,-87.62163177,"(41.762763202, -87.62163177)",69
9226,JF149242,02/19/2022 05:00:00 AM,071XX S YATES BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,334,5.0,14,1193449,1858049,41.765438165,-87.56650184799999,"(41.765438165, -87.566501848)",43
9227,JE443519,11/13/2021 06:53:00 AM,073XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,N,323,6.0,14,1178429,1856478,41.76148143,-87.621601951,"(41.76148143, -87.621601951)",69
9228,JF154169,01/01/2022 12:00:00 AM,005XX W 115TH ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,GOVERNMENT BUILDING / PROPERTY,N,N,2233,34.0,17,1174585,1828632,41.685154594000004,-87.636516591,"(41.685154594, -87.636516591)",49
9229,JF151615,02/19/2022 02:00:00 PM,013XX S SPRINGFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1011,24.0,07,1150594,1893465,41.863565708,-87.722657223,"(41.863565708, -87.722657223)",29
9230,JE332747,08/09/2021 10:30:00 PM,030XX N SHEFFIELD AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,N,N,1933,44.0,06,1169075,1920575,41.937576483,-87.654026785,"(41.937576483, -87.654026785)",6
9231,JF149290,02/19/2022 07:25:00 AM,017XX W NELSON ST,0810,THEFT,OVER $500,RESIDENCE,N,N,1931,32.0,06,1164260,1920298,41.936919714,-87.671730557,"(41.936919714, -87.671730557)",6
9232,JF149960,02/19/2022 09:03:00 PM,0000X E 102ND PL,0810,THEFT,OVER $500,RESIDENCE,N,Y,511,9.0,06,1178385,1837021,41.708090016,-87.622352305,"(41.708090016, -87.622352305)",49
9233,JE331953,08/09/2021 05:30:00 PM,037XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,911,12.0,08B,1155652,1879420,41.82492435,-87.70446706700001,"(41.82492435, -87.704467067)",58
9234,JE412914,10/17/2021 03:44:00 PM,028XX W 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,831,18.0,14,1158450,1857424,41.764507679,-87.69480133799999,"(41.764507679, -87.694801338)",66
9235,JE413007,10/17/2021 05:08:00 PM,056XX S PERRY AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,225,3.0,08B,1176662,1867604,41.7920523,-87.62774354700001,"(41.7920523, -87.627743547)",40
9236,JE412314,10/17/2021 01:16:00 AM,070XX S COTTAGE GROVE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,POLICE FACILITY / VEHICLE PARKING LOT,Y,N,321,6.0,04A,1182773,1858454,41.76680404,-87.60561968299999,"(41.76680404, -87.605619683)",69
9237,JE412301,10/17/2021 01:02:00 AM,006XX E 103RD ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,N,N,512,9.0,04B,1182206,1836800,41.707396139000004,-87.608366531,"(41.707396139, -87.608366531)",49
9238,JE412942,10/17/2021 03:10:00 PM,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1834,42.0,06,1176796,1903917,41.891694878,-87.62615583200001,"(41.891694878, -87.626155832)",8
9239,JE412549,10/17/2021 09:30:00 AM,026XX E 79TH ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,N,N,421,7.0,06,1195477,1853107,41.751827103000004,-87.559231739,"(41.751827103, -87.559231739)",43
9240,JE252997,06/04/2021 12:13:00 AM,009XX N HAMLIN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,APARTMENT,N,N,1112,27.0,17,1150880,1906026,41.89802887,-87.721278481,"(41.89802887, -87.721278481)",23
9241,JE461027,11/29/2021 07:00:00 AM,064XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,825,17.0,14,1159153,1861786,41.776463295,-87.69210544,"(41.776463295, -87.69210544)",66
9242,JF150581,02/19/2022 08:38:00 PM,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1913,46.0,06,1168469,1929861,41.963070794000004,-87.655984213,"(41.963070794, -87.655984213)",3
9243,JE332892,08/09/2021 09:00:00 PM,021XX W CERMAK RD,0810,THEFT,OVER $500,GROCERY FOOD STORE,N,N,1034,25.0,06,1162544,1889385,41.852128156999996,-87.67890364,"(41.852128157, -87.67890364)",31
9244,JF149614,02/19/2022 03:04:00 PM,072XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,731,6.0,08B,1176213,1856928,41.762766308,-87.62971025200001,"(41.762766308, -87.629710252)",69
9245,JE413209,10/17/2021 04:00:00 PM,052XX W GLADYS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1522,29.0,14,1141378,1897837,41.875737959,-87.756381096,"(41.875737959, -87.756381096)",25
9246,JE413629,10/17/2021 07:00:00 PM,017XX W WINNEMAC AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2032,40.0,06,1163574,1933578,41.973375168000004,-87.67387613,"(41.973375168, -87.67387613)",3
9247,JE414970,10/17/2021 07:30:00 PM,052XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,2023,48.0,06,1168697,1934885,41.976851851999996,-87.654999693,"(41.976851852, -87.654999693)",77
9248,JE412410,10/17/2021 04:45:00 AM,037XX W CONCORD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2535,26.0,08B,1151298,1910717,41.910893233,-87.71961992799999,"(41.910893233, -87.719619928)",23
9249,JE412365,10/17/2021 02:33:00 AM,131XX S ELLIS AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,CHA PARKING LOT / GROUNDS,N,N,533,9.0,26,1185279,1818451,41.656972482,-87.59768703,"(41.656972482, -87.59768703)",54
9250,JE413241,10/17/2021 10:35:00 PM,037XX N MILWAUKEE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1731,38.0,08B,1145792,1924432,41.948634813000005,-87.739498255,"(41.948634813, -87.739498255)",16
9251,JF149675,02/19/2022 03:35:00 PM,016XX W HOWARD ST,031A,ROBBERY,ARMED - HANDGUN,CTA STATION,N,N,2422,49.0,03,1163643,1950346,42.019385566,-87.673147017,"(42.019385566, -87.673147017)",1
9252,JF149468,02/19/2022 12:07:00 PM,010XX E 132ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,N,Y,533,9.0,08B,1185773,1818040,41.655833055,-87.595892294,"(41.655833055, -87.595892294)",54
9253,JE346827,08/23/2021 07:45:00 AM,025XX E 103RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,N,N,431,7.0,04A,1194591,1837173,41.708124616,-87.563001025,"(41.708124616, -87.563001025)",51
9254,JE478564,12/14/2021 07:30:00 PM,002XX E OHIO ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,N,1834,42.0,03,1177903,1904245,41.892569818000005,-87.62208039,"(41.892569818, -87.62208039)",8
9255,JF149800,02/19/2022 05:30:00 PM,021XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1012,24.0,08B,1150038,1889685,41.853203765,-87.724796627,"(41.853203765, -87.724796627)",29
9256,JE334739,08/09/2021 09:51:00 AM,0000X E ELM ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1824,2.0,11,1176738,1908117,41.903221192,-87.626241711,"(41.903221192, -87.626241711)",8
9257,JE332716,08/09/2021 09:00:00 AM,030XX W CORNELIA AVE,0810,THEFT,OVER $500,SIDEWALK,N,N,1733,33.0,06,1155317,1923093,41.944774075,-87.70452205,"(41.944774075, -87.70452205)",21
9258,JE412469,10/17/2021 06:30:00 AM,008XX N CLARK ST,0820,THEFT,$500 AND UNDER,CTA BUS,N,N,1832,2.0,06,1175393,1905828,41.896970376999995,-87.63125092700001,"(41.896970377, -87.631250927)",8
9259,JE412751,10/17/2021 04:00:00 AM,083XX S LAFAYETTE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,622,21.0,14,1177389,1849800,41.743179765,-87.62561494799999,"(41.743179765, -87.625614948)",44
9260,JE412848,10/17/2021 03:00:00 PM,046XX W MC LEAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,2522,36.0,08A,1145032,1913219,41.917879701,-87.742575911,"(41.917879701, -87.742575911)",19
9261,JE412366,10/17/2021 03:11:00 AM,086XX S COTTAGE GROVE AVE,2032,NARCOTICS,MANUFACTURE / DELIVER - METHAMPHETAMINE,STREET,Y,N,632,8.0,18,1183074,1847781,41.737509216,-87.60484764899999,"(41.737509216, -87.604847649)",44
9262,JE444282,11/13/2021 08:19:00 PM,045XX S DR MARTIN LUTHER KING JR DR,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,215,3.0,03,1179627,1874786,41.811693051,-87.616651893,"(41.811693051, -87.616651893)",38
9263,JE414543,10/17/2021 12:00:00 AM,057XX S ROCKWELL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,824,16.0,08B,1160019,1866527,41.789455491999995,-87.688800431,"(41.789455492, -87.688800431)",63
9264,JE413234,10/17/2021 03:00:00 PM,076XX S STEWART AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,621,17.0,08A,1174949,1854311,41.755613227,-87.634420924,"(41.755613227, -87.634420924)",69
9265,JE413056,10/17/2021 06:16:00 PM,093XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,Y,N,633,9.0,14,1180554,1843152,41.724864845999996,-87.614221845,"(41.724864846, -87.614221845)",49
9266,JF150264,02/19/2022 09:12:00 PM,054XX W WALTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1524,37.0,14,1139867,1905801,41.897619915,-87.761734235,"(41.897619915, -87.761734235)",25
9267,JE412787,10/17/2021 01:28:00 PM,050XX S CALUMET AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,224,3.0,15,1179284,1871776,41.803441193000005,-87.61800188299999,"(41.803441193, -87.618001883)",38
9268,JE412628,10/17/2021 02:00:00 AM,049XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,224,3.0,07,1177990,1872389,41.805152775,-87.62272898100001,"(41.805152775, -87.622728981)",38
9269,JE413116,10/17/2021 07:06:00 PM,121XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,523,9.0,08B,1178110,1824522,41.673797168,-87.623736418,"(41.673797168, -87.623736418)",53
9270,JE412453,10/17/2021 04:00:00 AM,048XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1533,28.0,14,1144069,1900065,41.8818018,-87.746444673,"(41.8818018, -87.746444673)",25
9271,JF149187,02/19/2022 03:52:00 AM,096XX S WOODLAWN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),Y,N,511,8.0,26,1185893,1841394,41.719916642,-87.594720525,"(41.719916642, -87.594720525)",50
9272,JE444149,11/13/2021 05:41:00 PM,046XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,2521,31.0,06,1144951,1918212,41.931582515,-87.742747165,"(41.931582515, -87.742747165)",19
9273,JE413038,10/17/2021 05:40:00 PM,009XX W 19TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1235,25.0,14,1170289,1891105,41.856682489,-87.65042725,"(41.856682489, -87.65042725)",31
9274,JE413223,10/17/2021 08:45:00 PM,003XX N MORGAN ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,N,N,1214,27.0,06,1169722,1902205,41.887154083,-87.652185122,"(41.887154083, -87.652185122)",28
9275,JE412456,10/17/2021 06:50:00 AM,073XX S YALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,731,6.0,08B,1175894,1856277,41.760987043,-87.63089891700001,"(41.760987043, -87.630898917)",69
9276,JE460766,11/29/2021 05:54:00 PM,043XX N HAZEL ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,N,N,1915,46.0,04A,1169474,1929172,41.961158296,-87.652309344,"(41.961158296, -87.652309344)",3
