CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE253524,06/04/2021 10:30:00 AM,011XX N HARDING AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,1112,37,06,1149845,1907304,41.90155603,-87.725046688,"(41.90155603, -87.725046688)"
JE285281,06/30/2021 07:09:00 PM,0000X E ROOSEVELT RD,2027,NARCOTICS,POSSESS - CRACK,CTA PLATFORM,Y,N,123,4,18,1176818,1895074,41.867428687,-87.626342565,"(41.867428687, -87.626342565)"
JE253088,06/04/2021 03:30:00 AM,055XX S WESTERN AVE,0334,ROBBERY,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,STREET,N,N,824,15,03,1161312,1867880,41.793141605,-87.684021912,"(41.793141605, -87.684021912)"
JE257395,06/04/2021 05:30:00 PM,002XX W 31ST ST,0560,ASSAULT,SIMPLE,ALLEY,Y,N,914,11,08A,1174996,1884413,41.8382151,-87.633350384,"(41.8382151, -87.633350384)"
JE254443,06/04/2021 08:20:00 PM,005XX N CLARK ST,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1831,42,06,1175446,1903781,41.891352111,-87.6311178,"(41.891352111, -87.6311178)"
JE253238,06/04/2021 09:30:00 AM,025XX N MONITOR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2515,30,08B,1136962,1916233,41.926299176,-87.77215344,"(41.926299176, -87.77215344)"
JE353016,08/19/2021 12:48:00 PM,040XX W 25TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,N,N,1013,22,14,1149929,1887085,41.846071157,-87.725264271,"(41.846071157, -87.725264271)"
JE398025,10/03/2021 09:28:00 PM,008XX S PLYMOUTH CT,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,Y,123,4,26,1176194,1896270,41.870724666,-87.628597294,"(41.870724666, -87.628597294)"
JE219091,05/04/2021 09:10:00 AM,020XX W CHICAGO AVE,0483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,GROCERY FOOD STORE,Y,N,1221,1,04B,1162692,1905336,41.895896023,-87.677913394,"(41.895896023, -87.677913394)"
JE287696,07/01/2021 08:00:00 PM,064XX S LOCKWOOD AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,N,813,13,04B,1142162,1861168,41.775098171,-87.754409721,"(41.775098171, -87.754409721)"
JE292197,06/22/2021 07:00:00 AM,044XX N HARDING AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,1723,35,26,1149257,1929327,41.962000479,-87.726634072,"(41.962000479, -87.726634072)"
JE348984,08/24/2021 11:12:00 PM,012XX S KARLOV AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,Y,N,1011,24,15,1149247,1894049,41.86519446,-87.727586886,"(41.86519446, -87.727586886)"
JE280389,06/26/2021 04:20:00 PM,046XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,2521,31,06,1144951,1918212,41.931582515,-87.742747165,"(41.931582515, -87.742747165)"
JE227661,05/07/2021 02:23:00 PM,038XX N SOUTHPORT AVE,0810,THEFT,OVER $500,APARTMENT,N,N,1923,44,06,1166284,1925632,41.95151336,-87.664139058,"(41.95151336, -87.664139058)"
JE223115,05/07/2021 09:43:00 PM,077XX S LOWE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,Y,621,6,04A,1173310,1853500,41.753424123,-87.640451376,"(41.753424123, -87.640451376)"
JE222726,05/07/2021 02:12:00 PM,083XX S STEWART AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,N,N,622,21,08A,1175078,1849610,41.742710224,-87.634088181,"(41.742710224, -87.634088181)"
JE223133,05/07/2021 11:15:00 PM,011XX N NOBLE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,N,1213,27,26,1166839,1907745,41.902418542,-87.66261323,"(41.902418542, -87.66261323)"
JE222480,05/07/2021 01:00:00 AM,012XX W 64TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,724,16,08A,1168976,1862336,41.777765927,-87.656078922,"(41.777765927, -87.656078922)"
JE223108,05/07/2021 09:50:00 PM,049XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1533,28,08B,1143605,1898219,41.876744844,-87.748194707,"(41.876744844, -87.748194707)"
JE253441,06/04/2021 11:24:00 AM,002XX E CHICAGO AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,N,N,1833,2,02,1178058,1905778,41.896772914,-87.621464432,"(41.896772914, -87.621464432)"
JE253008,06/04/2021 12:45:00 AM,025XX W DEVON AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - PORCH / HALLWAY,N,N,2412,50,04B,1158397,1942396,41.99767992,-87.692670631,"(41.99767992, -87.692670631)"
JE254149,06/04/2021 11:40:00 PM,054XX S BISHOP ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,Y,934,20,04A,1167589,1868769,41.795448722,-87.660979271,"(41.795448722, -87.660979271)"
JE253726,06/04/2021 12:00:00 PM,019XX S ALBANY AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1022,24,08A,1155993,1890425,41.85511652,-87.702919688,"(41.85511652, -87.702919688)"
JE254036,06/04/2021 08:40:00 PM,055XX S WESTERN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,824,15,04A,1161312,1867880,41.793141605,-87.684021912,"(41.793141605, -87.684021912)"
JE286258,07/01/2021 03:26:00 PM,033XX W WELLINGTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SIDEWALK,N,N,1412,35,26,1153374,1919757,41.935658732,-87.711752668,"(41.935658732, -87.711752668)"
JE291934,06/28/2021 12:00:00 AM,073XX S CHAMPLAIN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,323,6,11,1181832,1856577,41.761675156,-87.609126708,"(41.761675156, -87.609126708)"
JE253592,06/04/2021 02:25:00 PM,054XX S KEDZIE AVE,0330,ROBBERY,AGGRAVATED,BANK,N,N,822,14,03,1155966,1868558,41.795111262,-87.70360708,"(41.795111262, -87.70360708)"
JE265120,06/14/2021 03:32:00 AM,052XX W CRYSTAL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,2532,37,14,1141130,1907822,41.903142591,-87.757045453,"(41.903142591, -87.757045453)"
JE265419,06/14/2021 10:50:00 AM,0000X N MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,112,42,14,1177308,1900543,41.882424852,-87.624377884,"(41.882424852, -87.624377884)"
JE266606,06/14/2021 09:00:00 PM,052XX N MASON AVE,0810,THEFT,OVER $500,STREET,N,N,1622,45,06,1135537,1934461,41.976344142,-87.776954912,"(41.976344142, -87.776954912)"
JE265933,06/14/2021 04:45:00 PM,002XX N CONSERVATORY DR,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,N,N,1122,28,03,1152133,1901395,41.885296316,-87.716798514,"(41.885296316, -87.716798514)"
JE265073,06/14/2021 01:40:00 AM,043XX W DRUMMOND PL,0460,BATTERY,SIMPLE,STREET,N,N,2524,31,08B,1147022,1917267,41.92894995,-87.735160738,"(41.92894995, -87.735160738)"
JE266037,06/14/2021 12:15:00 PM,103XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,N,N,2232,34,14,1171811,1836193,41.705964285,-87.64645077,"(41.705964285, -87.64645077)"
JE290697,07/01/2021 08:00:00 PM,036XX S RHODES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,212,4,08A,1180179,1881011,41.828762287,-87.614436164,"(41.828762287, -87.614436164)"
JE265734,06/14/2021 02:50:00 PM,031XX W 41ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,921,15,08B,1156053,1877269,41.819013668,-87.70305379,"(41.819013668, -87.70305379)"
JE265936,06/14/2021 04:20:00 PM,032XX N HARLEM AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,N,N,1631,29,08A,1127517,1920601,41.938449891,-87.806761504,"(41.938449891, -87.806761504)"
JE266696,06/14/2021 07:30:00 PM,023XX E 71ST ST,0810,THEFT,OVER $500,STREET,N,N,334,5,06,1193217,1858275,41.766063998,-87.567344808,"(41.766063998, -87.567344808)"
JE265152,06/14/2021 03:24:00 AM,075XX S JEFFERY BLVD,0810,THEFT,OVER $500,CTA BUS,N,N,414,8,06,1190844,1855469,41.758421765,-87.576133063,"(41.758421765, -87.576133063)"
JE266982,06/14/2021 03:10:00 PM,031XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,1733,33,06,1154535,1926422,41.953924785,-87.707307,"(41.953924785, -87.707307)"
JE265660,06/14/2021 10:00:00 AM,080XX S DREXEL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,631,8,11,1183630,1851888,41.748766334,-87.602682881,"(41.748766334, -87.602682881)"
JE445593,11/15/2021 12:00:00 AM,025XX W 70TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,832,17,06,1160706,1858154,41.766464651,-87.686512329,"(41.766464651, -87.686512329)"
JE267305,06/14/2021 06:30:00 PM,075XX N BELL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,2411,49,11,1160011,1949808,42.017985375,-87.686527312,"(42.017985375, -87.686527312)"
JE285905,07/01/2021 07:30:00 PM,016XX E 70TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,N,N,332,5,07,1188297,1858895,41.767884148,-87.585358277,"(41.767884148, -87.585358277)"
JE265639,06/14/2021 12:00:00 PM,071XX S RIDGEWAY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,833,13,08A,1152604,1856935,41.763282873,-87.716241554,"(41.763282873, -87.716241554)"
JE286218,07/01/2021 06:00:00 AM,038XX S WALLACE ST,0810,THEFT,OVER $500,STREET,N,N,915,11,06,1172929,1879391,41.824480262,-87.641083643,"(41.824480262, -87.641083643)"
JE225053,05/07/2021 08:00:00 PM,063XX S RICHMOND ST,0460,BATTERY,SIMPLE,STREET,N,N,823,17,08B,1157803,1862557,41.778606548,-87.697033589,"(41.778606548, -87.697033589)"
JE222979,05/07/2021 07:01:00 PM,049XX N PULASKI RD,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,N,N,1712,39,04B,1148837,1932482,41.970666173,-87.728096309,"(41.970666173, -87.728096309)"
JE222957,05/07/2021 06:10:00 PM,094XX S STATE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,634,21,04A,1177961,1842219,41.722363621,-87.623748128,"(41.722363621, -87.623748128)"
JE223101,05/07/2021 09:50:00 PM,0000X W 125TH ST,0560,ASSAULT,SIMPLE,STREET,N,Y,523,9,08A,1178168,1822082,41.667100118,-87.623597686,"(41.667100118, -87.623597686)"
JE286921,07/01/2021 03:46:00 AM,053XX S LARAMIE AVE,0810,THEFT,OVER $500,STREET,N,N,814,23,06,1142611,1868615,41.795525699,-87.752579322,"(41.795525699, -87.752579322)"
JE285527,07/01/2021 02:03:00 AM,076XX S PRAIRIE AVE,0560,ASSAULT,SIMPLE,STREET,N,Y,623,6,08A,1179356,1854494,41.756016019,-87.61826488,"(41.756016019, -87.61826488)"
JE285699,07/01/2021 04:00:00 AM,058XX N OCONTO AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,N,N,1612,41,05,1126978,1938270,41.986944654,-87.808344625,"(41.986944654, -87.808344625)"
JE286193,07/01/2021 02:19:00 PM,054XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,N,N,225,3,08B,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JE301487,07/14/2021 05:20:00 PM,032XX N HARLEM AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,N,N,1631,29,08A,1127513,1920709,41.938746324,-87.806773768,"(41.938746324, -87.806773768)"
JE285988,07/01/2021 12:43:00 PM,081XX S STONY ISLAND AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,Y,N,411,8,18,1188340,1851428,41.747393001,-87.585438607,"(41.747393001, -87.585438607)"
JE300780,07/14/2021 04:08:00 AM,012XX S CALIFORNIA BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1023,28,14,1157887,1894101,41.865165482,-87.695867653,"(41.865165482, -87.695867653)"
JE285909,07/01/2021 12:03:00 PM,056XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,1633,30,06,1138058,1920707,41.938556557,-87.768017693,"(41.938556557, -87.768017693)"
JE285631,07/01/2021 07:15:00 AM,0000X E GARFIELD BLVD,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,225,3,08B,1177838,1868570,41.794676531,-87.62340213,"(41.794676531, -87.62340213)"
JE286898,07/01/2021 04:00:00 PM,115XX S MICHIGAN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,N,N,532,9,03,1178884,1828608,41.684992237,-87.620779831,"(41.684992237, -87.620779831)"
JE300945,07/14/2021 09:24:00 AM,008XX N NOBLE ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1213,1,08A,1166906,1905769,41.896994826,-87.66242389,"(41.896994826, -87.66242389)"
JE286693,07/01/2021 11:29:00 PM,053XX S HOYNE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,N,N,932,16,04B,1163272,1869037,41.796275711,-87.676802366,"(41.796275711, -87.676802366)"
JE264904,06/13/2021 09:22:00 PM,0000X S STATE ST,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,Y,N,112,42,17,1176390,1900219,41.881556538,-87.627758535,"(41.881556538, -87.627758535)"
JE286240,07/01/2021 11:00:00 AM,0000X N LARAMIE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,1522,28,26,1141706,1900091,41.881917163,-87.755121029,"(41.881917163, -87.755121029)"
JE291798,06/14/2021 08:00:00 AM,069XX S CRANDON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,331,5,11,1192521,1859491,41.769417774,-87.569856281,"(41.769417774, -87.569856281)"
JE287843,07/01/2021 09:30:00 PM,050XX W WILSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,N,N,1623,45,14,1141756,1930109,41.96428878,-87.754192991,"(41.96428878, -87.754192991)"
JE285490,07/01/2021 12:30:00 AM,023XX E 79TH ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,N,Y,414,7,04B,1193033,1853042,41.751708729,-87.568189818,"(41.751708729, -87.568189818)"
JE348674,08/24/2021 05:00:00 PM,061XX S MONITOR AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,N,Y,812,13,20,1138459,1863170,41.780659625,-87.767936448,"(41.780659625, -87.767936448)"
JE348724,08/24/2021 04:00:00 PM,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,N,N,111,42,06,1176904,1901295,41.884497529,-87.625838595,"(41.884497529, -87.625838595)"
JE286699,07/01/2021 11:24:00 PM,063XX S ELIZABETH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,724,16,08B,1169077,1862736,41.778861392,-87.655697099,"(41.778861392, -87.655697099)"
JE285734,07/01/2021 07:30:00 AM,020XX E 79TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,414,8,06,1191073,1852990,41.751613643,-87.575373855,"(41.751613643, -87.575373855)"
JE287286,07/01/2021 04:00:00 PM,061XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,311,20,06,1179976,1864328,41.782987366,-87.615692028,"(41.782987366, -87.615692028)"
JE286711,07/01/2021 10:00:00 PM,029XX W VAN BUREN ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,1124,27,04B,1156623,1898016,41.875934306,-87.700401873,"(41.875934306, -87.700401873)"
JE285942,07/01/2021 12:20:00 PM,049XX W NORTH AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,2533,37,08B,1142737,1910172,41.909561477,-87.751083949,"(41.909561477, -87.751083949)"
JE222695,05/07/2021 02:55:00 PM,0000X E 100TH PL,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,511,9,04B,1178764,1838361,41.711758562,-87.620923797,"(41.711758562, -87.620923797)"
JE222515,05/07/2021 08:00:00 AM,054XX S LOOMIS BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,934,20,07,1167923,1868627,41.795051883,-87.659758563,"(41.795051883, -87.659758563)"
JE225518,05/07/2021 10:00:00 AM,064XX S VERNON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,312,20,26,1180355,1862510,41.77798991,-87.614358237,"(41.77798991, -87.614358237)"
JE223053,05/07/2021 08:54:00 PM,004XX N LECLAIRE AVE,031B,ROBBERY,ARMED - OTHER FIREARM,SIDEWALK,N,N,1532,37,03,1142291,1902456,41.888396177,-87.752914152,"(41.888396177, -87.752914152)"
JE222998,05/07/2021 07:28:00 PM,054XX S WENTWORTH AVE,031A,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,N,N,225,3,03,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JE349238,08/24/2021 01:00:00 PM,038XX W AINSLIE ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1712,35,06,1150047,1932288,41.970110282,-87.723652085,"(41.970110282, -87.723652085)"
JE287011,07/01/2021 05:50:00 PM,016XX W DIVISION ST,0810,THEFT,OVER $500,DEPARTMENT STORE,N,N,1424,1,06,1164808,1908052,41.903304304,-87.670064675,"(41.903304304, -87.670064675)"
JE286345,07/01/2021 05:40:00 PM,086XX S BALTIMORE AVE,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,N,N,424,10,26,1198280,1848345,41.738690164,-87.549119303,"(41.738690164, -87.549119303)"
JE292383,06/13/2021 12:00:00 PM,051XX W 47TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,814,22,11,1142638,1872979,41.807500723,-87.752372147,"(41.807500723, -87.752372147)"
JE292446,04/01/2021 09:00:00 AM,067XX S MERRILL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,331,5,11,1191704,1860734,41.772848523,-87.572810684,"(41.772848523, -87.572810684)"
JE285510,07/01/2021 12:54:00 AM,002XX E WALTON ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,N,N,1833,2,26,1178099,1906975,41.900056602,-87.621277359,"(41.900056602, -87.621277359)"
JF118782,01/20/2022 01:00:00 AM,106XX S YATES AVE,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,N,N,434,7,04B,1194343,1835051,41.702307717,-87.563978621,"(41.702307717, -87.563978621)"
JE301523,07/14/2021 04:11:00 PM,064XX S LOWE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,N,N,723,20,20,1173144,1862203,41.777309867,-87.640802922,"(41.777309867, -87.640802922)"
JE286947,07/01/2021 04:00:00 PM,060XX S WHIPPLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,823,16,14,1157087,1864338,41.783508379,-87.699610395,"(41.783508379, -87.699610395)"
JE285630,07/01/2021 07:30:00 AM,077XX S EAST END AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,414,8,06,1188879,1854034,41.754531232,-87.583380353,"(41.754531232, -87.583380353)"
JE287202,07/01/2021 01:00:00 PM,001XX N WALLER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1512,29,11,1138139,1900416,41.882874207,-87.768211339,"(41.882874207, -87.768211339)"
JE287062,07/01/2021 10:19:00 PM,002XX W MERCHANDISE MART PLZ,0460,BATTERY,SIMPLE,LAKEFRONT / WATERFRONT / RIVERBANK,N,N,1831,42,08B,1174456,1902539,41.887966168,-87.634790696,"(41.887966168, -87.634790696)"
JE347915,08/24/2021 04:12:00 AM,056XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,231,20,14,1178122,1867562,41.791904042,-87.622391283,"(41.791904042, -87.622391283)"
JE301133,07/14/2021 12:43:00 PM,044XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1914,46,08B,1168805,1929605,41.962361027,-87.654756322,"(41.962361027, -87.654756322)"
JE286949,07/01/2021 09:00:00 PM,079XX S VERNON AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,N,N,624,6,03,1180622,1852384,41.750196978,-87.61368999,"(41.750196978, -87.61368999)"
JE286965,07/01/2021 02:15:00 PM,051XX N ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,N,N,1712,39,14,1152119,1934004,41.974778378,-87.715987726,"(41.974778378, -87.715987726)"
JE478925,12/15/2021 06:00:00 AM,037XX W IRVING PARK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1732,45,08B,1150878,1926331,41.953747592,-87.720753032,"(41.953747592, -87.720753032)"
JE286581,07/01/2021 12:16:00 AM,076XX S KINGSTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,421,7,08A,1194519,1854817,41.756543074,-87.562686166,"(41.756543074, -87.562686166)"
JE285740,07/01/2021 09:33:00 AM,013XX W 73RD PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,N,N,734,17,15,1168519,1856022,41.760449367,-87.65793606,"(41.760449367, -87.65793606)"
JE348482,08/24/2021 03:20:00 PM,075XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,2411,50,06,1159016,1950026,42.018604147,-87.690182692,"(42.018604147, -87.690182692)"
JE292606,04/19/2021 12:00:00 AM,024XX W HURON ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,1221,26,05,1159978,1904593,41.893913629,-87.687901867,"(41.893913629, -87.687901867)"
JE285477,07/01/2021 12:05:00 AM,055XX S PRAIRIE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,N,Y,231,3,04B,1178981,1868436,41.794282844,-87.619214884,"(41.794282844, -87.619214884)"
JE479374,12/15/2021 12:00:00 PM,038XX W FILLMORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1133,24,07,1151050,1895100,41.868043424,-87.720940449,"(41.868043424, -87.720940449)"
JE300748,07/14/2021 02:00:00 AM,001XX W WACKER DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,122,42,14,1175349,1902127,41.886815622,-87.631523712,"(41.886815622, -87.631523712)"
JE349585,08/24/2021 02:00:00 PM,022XX E 84TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,Y,412,7,26,1192741,1849721,41.742602743,-87.569367893,"(41.742602743, -87.569367893)"
JE286683,07/01/2021 11:07:00 PM,004XX S WELLS ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,122,25,06,1174792,1898320,41.876381467,-87.633683117,"(41.876381467, -87.633683117)"
JE286855,07/01/2021 06:30:00 PM,075XX W BELMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2511,29,07,1125049,1920405,41.937953284,-87.815836523,"(41.937953284, -87.815836523)"
JE286583,07/01/2021 08:40:00 PM,118XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,522,34,08B,1176411,1826422,41.679049291,-87.62989814,"(41.679049291, -87.62989814)"
JE292096,05/21/2021 12:00:00 AM,066XX S OAKLEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,Y,832,16,11,1162214,1860667,41.773329424,-87.680915043,"(41.773329424, -87.680915043)"
JE286601,07/01/2021 08:09:00 PM,047XX N VIRGINIA AVE,0460,BATTERY,SIMPLE,STREET,N,N,1911,40,08B,1156875,1931310,41.967290516,-87.698571751,"(41.967290516, -87.698571751)"
JE306832,07/13/2021 02:40:00 PM,007XX E 89TH PL,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,N,Y,633,8,04A,1182672,1845793,41.732063245,-87.606381971,"(41.732063245, -87.606381971)"
JE285821,07/01/2021 09:02:00 AM,035XX W MC LEAN AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,APARTMENT,N,N,1413,26,26,1152711,1913400,41.918227762,-87.7143579,"(41.918227762, -87.7143579)"
JE396491,10/03/2021 12:20:00 PM,090XX S COMMERCIAL AVE,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,N,N,423,10,08A,1197712,1845686,41.731407842,-87.55128881,"(41.731407842, -87.55128881)"
JE285600,07/01/2021 06:10:00 AM,006XX W DIVISION ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,N,N,1822,27,07,1171881,1908252,41.903700111,-87.644078325,"(41.903700111, -87.644078325)"
JE292511,06/26/2021 02:00:00 AM,009XX W DAKIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1923,46,08B,1169336,1926419,41.953606977,-87.65289707,"(41.953606977, -87.65289707)"
JE348365,08/24/2021 01:15:00 PM,045XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,215,3,14,1177916,1875030,41.812401592,-87.622920313,"(41.812401592, -87.622920313)"
JE307172,07/11/2021 03:00:00 PM,071XX N WASHTENAW AVE,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,2411,50,06,1157088,1947086,42.010576227,-87.697357817,"(42.010576227, -87.697357817)"
JE306912,07/14/2021 01:00:00 AM,056XX W ADDISON ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,N,N,1633,36,08B,1138069,1923370,41.945863902,-87.767912706,"(41.945863902, -87.767912706)"
